time_s,latency,firing_var,temp_consistency,lambda_efficiency,Tresponse,Tswitch,roll_rms,pitch_rms,active_noise_level,rmse_ct
1781125467.117,,,,,,,,,,
1781125467.317,-1.0,0.0,0.0,0.0,,,,,,
1781125467.517,-1.0,0.0,0.0,0.0,,,,,,
1781125467.717,-1.0,0.0,0.0,0.0,,,,,,
1781125467.917,-1.0,0.0,0.0,0.0,,,,,,
1781125468.118,-1.0,0.0,0.0,0.0,,,,,,
1781125468.317,-1.0,0.0,0.0,0.0,,,,,,
1781125468.517,-1.0,0.0,0.0,0.0,,,,,,
1781125468.717,-1.0,0.0,0.0,0.0,,,,,,
1781125468.917,-1.0,0.0,0.0,0.0,,,,,,
1781125469.117,-1.0,0.0,0.0,0.0,,,,,,
1781125469.318,-1.0,0.0,0.0,1.0,0.0,0.0,2.5869668326553468,0.07989909963762794,0.0,
1781125469.517,2.335641860961914,11.162878036499023,0.41957157850265503,1.0,0.0,0.0,2.5869668326553468,0.07989909963762794,0.0,
1781125469.717,2.335641860961914,30.743770599365234,0.5992110967636108,1.0,0.0,0.0,2.5869668326553468,0.07989909963762794,0.0,
1781125469.917,2.335641860961914,62.69152069091797,0.7075370699167252,1.0,0.0,0.0,2.5869668326553468,0.07989909963762794,0.0,
1781125470.117,2.335641860961914,68.49685668945312,0.7605560898780823,1.0,0.0,0.0,2.5869668326553468,0.07989909963762794,0.0,
1781125470.317,2.335641860961914,86.74968719482422,0.7915779749552408,1.0,0.0,0.0,2.5869668326553468,0.07989909963762794,0.0,
1781125470.517,2.335641860961914,302.84722900390625,0.8317359164357185,1.0,0.0,0.15031838417053223,2.5869668326553468,0.07989909963762794,0.0,
1781125470.717,2.335641860961914,678.1024169921875,0.8489524126052856,1.0,0.0,0.15031838417053223,2.5869668326553468,0.07989909963762794,0.0,
1781125470.917,2.335641860961914,1388.208740234375,0.8637004315853118,1.0,0.0,0.15031838417053223,2.5869668326553468,0.07989909963762794,0.0,
1781125471.117,2.335641860961914,4389.0869140625,0.8859949310620626,1.0,0.0,0.15031838417053223,2.5869668326553468,0.07989909963762794,0.0,
1781125471.317,2.335641860961914,6867.0,0.8945720562568078,1.0,0.0,0.15031838417053223,2.5869668326553468,0.07989909963762794,0.0,
1781125471.517,2.335641860961914,9874.578125,0.9019543954304287,1.0,0.0,0.15031838417053223,2.5869668326553468,0.07989909963762794,0.0,
1781125471.717,2.335641860961914,16339.0810546875,0.914021510630846,1.0,0.0,0.15031838417053223,2.5869668326553468,0.07989909963762794,0.0,
1781125471.917,2.335641860961914,19116.755859375,0.9190235558678123,1.0,0.0,0.15031838417053223,2.5869668326553468,0.07989909963762794,0.0,
1781125472.118,2.335641860961914,21243.31640625,0.9234877592987485,1.0,0.0,0.15031838417053223,2.5869668326553468,0.07989909963762794,0.0,
1781125472.317,2.335641860961914,23333.84375,0.9311041474342346,1.0,0.0,0.15031838417053223,2.5869668326553468,0.07989909963762794,0.0,
1781125472.517,2.335641860961914,23486.62109375,0.9343730750538054,1.0,0.0,0.15031838417053223,2.875576182441871,3.28679885018661,0.0,
1781125472.717,2.335641860961914,23242.57421875,0.9373435134237463,1.0,0.0,0.15031838417053223,3.5701160291480503,3.950178730629593,0.0,
1781125472.918,2.335641860961914,22204.650390625,0.9424417242407799,1.0,0.0,0.15031838417053223,5.119876352099587,4.6488857254245195,0.0,
1781125473.118,2.335641860961914,21704.115234375,0.9446932601928711,1.0,0.0,0.15031838417053223,5.115720699689387,4.739263125410521,0.0,
1781125473.318,2.335641860961914,21338.2890625,0.9468026184118711,1.0,0.0,0.15031838417053223,5.232340170773216,4.746007011640965,0.0,
1781125473.517,2.335641860961914,21109.4375,0.9505863785743713,1.0,0.0,0.15031838417053223,6.796632541478151,5.0438629032244755,0.0,
1781125473.717,2.335641860961914,21182.771484375,0.9522710689182939,1.0,0.0,0.15031838417053223,6.5219467647923475,4.8165168090184185,0.0,
1781125473.917,2.335641860961914,21272.373046875,0.9538430492083232,1.0,0.0,0.15031838417053223,6.120544700738644,4.571345540298543,0.0,
1781125474.117,2.335641860961914,21177.59375,0.9567032065242529,1.0,0.0,0.15031838417053223,5.865813397418955,4.293657576991497,0.0,
1781125474.317,2.335641860961914,20921.646484375,0.9580075451821992,1.0,0.0,0.15031838417053223,5.715402335485794,4.143314306874442,0.0,
1781125474.517,2.335641860961914,20547.537109375,0.9592372967916376,1.0,0.0,0.15031838417053223,5.636987524921819,4.064158982685257,0.0,
1781125474.717,2.335641860961914,19602.20703125,0.9614831308523814,1.0,0.0,0.15031838417053223,5.537469878173046,3.8647639286461937,0.0,
1781125474.917,2.335641860961914,19100.966796875,0.9624885401210269,1.0,0.0,0.15031838417053223,5.794913200478717,3.8591899547377237,0.0,
1781125475.117,2.335641860961914,18614.7890625,0.9634120432954085,1.0,0.0,0.15031838417053223,6.007850425192671,3.8062315379330562,0.0,
1781125475.317,2.335641860961914,17747.3671875,0.965190677344799,1.0,0.0,0.15031838417053223,5.878510715774952,3.6559224855616104,0.0,
1781125475.517,2.335641860961914,17388.705078125,0.9660335633812881,1.0,0.0,0.15031838417053223,5.845120780122255,3.6519561633932924,0.0,
1781125475.717,2.335641860961914,17086.888671875,0.9668284243061429,1.0,0.0,0.15031838417053223,5.726452572543837,3.61192728510172,0.0,
1781125475.918,2.335641860961914,16595.88671875,0.9683049294081602,1.0,0.0,0.15031838417053223,5.653636415658108,3.5166627334158016,0.0,
1781125476.117,2.335641860961914,16355.5234375,0.9690053529209561,1.0,0.0,0.15031838417053223,5.733401501207783,3.453717157796823,0.0,
1781125476.317,2.335641860961914,16101.3798828125,0.9696750083695287,1.0,0.0,0.15031838417053223,5.783317363050937,3.4056450455256213,0.0,
1781125476.517,2.335641860961914,15594.888671875,0.9709319608906904,1.0,0.0,0.15031838417053223,5.746464840769435,3.3132343721981874,0.0,
1781125476.717,2.335641860961914,15357.5263671875,0.9715237532343183,1.0,0.0,0.15031838417053223,5.690738008175627,3.2707374506055764,0.0,
1781125476.917,2.335641860961914,14227.6220703125,0.9833665684777864,1.0,0.0,0.15031838417053223,5.708438799552139,3.2287080144503872,0.0,
1781125477.118,2.335641860961914,11819.501953125,0.9939959584450235,1.0,0.0,0.15031838417053223,5.70825270932708,3.170049306882036,0.0,
1781125477.317,2.335641860961914,10632.03125,0.995390636580331,1.0,0.0,0.15031838417053223,5.742974856279073,3.169404342910807,0.0,
1781125477.517,2.335641860961914,9409.1923828125,0.9959481346363924,1.0,0.0,0.15031838417053223,5.699639164622825,3.1354400510137053,0.0,
1781125477.717,2.335641860961914,6927.0234375,0.9984540270299328,1.0,0.0,0.15031838417053223,5.683622979851025,3.1297055196224486,0.0,
1781125477.917,2.335641860961914,5734.63916015625,0.9989834318355638,1.0,0.0,0.15031838417053223,5.653846984979405,3.20782558699185,0.0,
1781125478.118,2.335641860961914,4644.45849609375,0.9992517646478147,1.0,0.0,0.15031838417053223,5.623758936813248,3.233518353010445,0.0,
1781125478.317,2.335641860961914,3051.05517578125,0.9993618884865119,1.0,0.0,0.15031838417053223,5.573498622664759,3.204687526985657,0.0,
1781125478.518,2.335641860961914,2560.657470703125,0.9994173828436403,1.0,0.0,0.15031838417053223,5.54142768720704,3.212614896290566,0.0,
1781125478.718,2.335641860961914,2298.018798828125,0.9994663924587016,1.0,0.0,0.15031838417053223,5.52056632338558,3.2131318772871977,0.0,
1781125478.917,2.335641860961914,2236.697509765625,0.9995405868608125,1.0,0.0,0.15031838417053223,5.468972197862542,3.196468988528804,0.0,
1781125479.117,2.335641860961914,2294.1416015625,0.9995673858389562,1.0,0.0,0.15031838417053223,5.440714827482875,3.2022096533934374,0.0,
1781125479.317,2.335641860961914,2350.473876953125,0.9995851626201552,1.0,0.0,0.15031838417053223,5.426021494742657,3.205730197887883,0.0,
1781125479.517,2.335641860961914,2430.270751953125,0.9995983449780211,1.0,0.0,0.15031838417053223,5.369165102967397,3.167771741376248,0.0,
1781125479.717,2.335641860961914,2457.79248046875,0.9996016986516058,1.0,0.0,0.15031838417053223,5.346455971426412,3.1529644165690343,0.0,
1781125479.917,2.335641860961914,2473.172119140625,0.9996062152239741,1.0,0.0,0.15031838417053223,5.316586350521705,3.1323477003373412,0.0,
1781125480.117,2.335641860961914,2444.35888671875,0.9996321955505683,1.0,0.0,0.15031838417053223,5.299192353801014,3.122378452244213,0.0,
1781125480.317,2.335641860961914,2406.104248046875,0.9996704897102044,1.0,0.0,0.15031838417053223,5.2617680970147775,3.1554148435492992,0.0,
1781125480.517,2.335641860961914,2378.408203125,0.9996944945685717,1.0,0.0,0.15031838417053223,5.238479636051887,3.155636957062692,0.0,
1781125480.717,2.335641860961914,2508.720703125,0.9997022820978748,1.0,0.0,0.15031838417053223,5.211802440052071,3.166319649670557,0.0,
1781125480.917,2.335641860961914,2720.5048828125,0.999707046820193,1.0,0.0,0.15031838417053223,5.186164991369642,3.1527141902813276,0.0,
1781125481.118,2.335641860961914,3037.822998046875,0.999716942407647,1.0,0.0,0.15031838417053223,5.160326604097499,3.1587086139941016,0.0,
1781125481.317,2.335641860961914,3980.6220703125,0.9997356898930608,1.0,0.0,0.15031838417053223,5.146142702796843,3.1595831460329262,0.0,
1781125481.517,2.335641860961914,4615.73974609375,0.9997418011937823,1.0,0.0,0.15031838417053223,5.124492757703842,3.1621464045668213,0.0,
1781125481.717,2.335641860961914,5366.97998046875,0.9997465160428262,1.0,0.0,0.15031838417053223,5.107988035265928,3.1616129876598813,0.0,
1781125481.917,2.335641860961914,7189.9443359375,0.9997486666757234,1.0,0.0,0.15031838417053223,5.086400471240609,3.1413239185311665,0.0,
1781125482.117,2.335641860961914,8225.01171875,0.9997463408781557,1.0,0.0,0.15031838417053223,5.090526566854207,3.1227075841551954,0.0,
1781125482.317,2.335641860961914,9310.85546875,0.9996902650716354,1.0,0.0,0.15031838417053223,5.124080366681926,3.1314594547377173,0.0,
1781125482.517,2.335641860961914,11557.7216796875,0.9991853979169106,1.0,0.0,0.15031838417053223,5.065667217077526,3.089097512764397,0.0,
1781125482.717,2.335641860961914,12668.10546875,0.9989524933756614,1.0,0.0,0.15031838417053223,5.035194853052458,3.069027869638337,0.0,
1781125482.917,2.335641860961914,13733.9296875,0.9987438381934652,1.0,0.0,0.15031838417053223,5.0253215497826655,3.0538268582015027,0.0,
1781125483.117,2.335641860961914,15677.6943359375,0.9986664604167549,1.0,0.0,0.15031838417053223,5.013627831328712,3.0412325566797924,0.0,
1781125483.317,2.335641860961914,16490.890625,0.9986352786725882,1.0,0.0,0.15031838417053223,5.006876871566099,3.0460959742110445,0.0,
1781125483.517,2.335641860961914,17181.318359375,0.9985444253804733,1.0,0.0,0.15031838417053223,4.989670670495367,3.035149496026702,0.0,
1781125483.717,2.335641860961914,18333.154296875,0.9984263461463305,1.0,0.0,0.15031838417053223,4.936818913008893,2.9980018822839236,0.0,
1781125483.917,2.335641860961914,18864.337890625,0.9984166768132424,1.0,0.0,0.15031838417053223,4.939106051923272,3.0108240739471217,0.0,
1781125484.118,2.335641860961914,19379.8203125,0.9984143072245072,1.0,0.0,0.15031838417053223,4.9817476536681085,3.0500277898796577,0.0,
1781125484.318,2.335641860961914,20344.291015625,0.9984129095564083,1.0,0.0,0.15031838417053223,4.963834081510508,3.0735749964322294,0.0,
1781125484.518,2.335641860961914,20760.515625,0.998413089586764,1.0,0.0,0.15031838417053223,4.941129925592866,3.0609843854236756,0.0,
1781125484.717,2.335641860961914,21100.029296875,0.9984128475189209,1.0,0.0,0.15031838417053223,4.917835170591923,3.0454220532786436,0.0,
1781125484.917,2.335641860961914,21455.173828125,0.9984054030204306,1.0,0.0,0.15031838417053223,4.8807762977660545,3.024310227296197,0.0,
1781125485.117,2.335641860961914,21424.7265625,0.9983927376416265,1.0,0.0,0.15031838417053223,4.857895500714317,3.019565651258757,0.0,
1781125485.317,2.335641860961914,21230.787109375,0.9983768621269538,1.0,0.0,0.15031838417053223,4.833171705412899,3.005474943230481,0.0,
1781125485.517,2.335641860961914,20351.9296875,0.9983736799687756,1.0,0.0,0.15031838417053223,4.784743130934309,2.9761682994060967,0.0,
1781125485.718,2.335641860961914,19702.119140625,0.998373885543979,1.0,0.0,0.15031838417053223,4.761106422203803,2.9616569792711323,0.0,
1781125485.917,2.335641860961914,18967.78515625,0.9983709624835423,1.0,0.0,0.15031838417053223,4.739153736103718,2.9481170238061,0.0,
1781125486.117,2.335641860961914,17332.271484375,0.9983689566047824,1.0,0.0,0.15031838417053223,4.71394384608504,2.931666762306177,0.0,
1781125486.317,2.335641860961914,16391.4921875,0.9983685272080558,1.0,0.0,0.15031838417053223,4.7044657760958195,3.003440691409258,0.0,
1781125486.517,2.335641860961914,15333.85546875,0.9983674239139168,1.0,0.0,0.15031838417053223,4.72357657384258,3.131382572864488,0.0,
1781125486.717,2.335641860961914,12832.1943359375,0.9983297330992562,1.0,0.0,0.15031838417053223,4.815381039873388,3.4706927899787594,0.0,
1781125486.917,2.335641860961914,11414.380859375,0.9982740879058838,1.0,0.0,0.15031838417053223,4.84415903605619,3.551412616282674,0.0,
1781125487.118,2.335641860961914,9964.748046875,0.9982186032801258,1.0,0.0,0.15031838417053223,4.921597330824562,3.6401510803263797,0.0,
1781125487.317,2.335641860961914,7249.54833984375,0.9978788774840686,1.0,0.0,0.15031838417053223,4.9721794177141625,3.693892806296239,0.0,
1781125487.517,2.335641860961914,6039.01513671875,0.9977829760434677,1.0,0.0,0.15031838417053223,4.954440553260802,3.6853732143819213,0.0,
1781125487.717,2.335641860961914,4928.43994140625,0.9977641069159215,1.0,0.0,0.15031838417053223,4.934922251206009,3.674800328769439,0.0,
1781125487.917,2.335641860961914,3060.302001953125,0.9977334190388115,1.0,0.0,0.15031838417053223,4.938862726216345,3.6964510434205278,0.0,
1781125488.117,2.335641860961914,2331.958251953125,0.9977068791584093,1.0,0.0,0.15031838417053223,4.961843008333876,3.7694133099419362,0.0,
1781125488.317,2.335641860961914,1747.5751953125,0.9976695374566682,1.0,0.0,0.15031838417053223,4.96781764231809,3.7747268489682155,0.0,
1781125488.517,2.335641860961914,967.8421630859375,0.9976104412760053,1.0,0.0,0.15031838417053223,4.99214125692119,3.7816566208880102,0.0,
1781125488.717,2.335641860961914,734.130615234375,0.99758287716885,1.0,0.0,0.15031838417053223,5.005418751193626,3.788240834381215,0.0,
1781125488.917,2.335641860961914,578.0279541015625,0.9975473515841425,1.0,0.0,0.15031838417053223,5.01515383124208,3.7794829652824333,0.0,
1781125489.117,2.335641860961914,429.4319763183594,0.9974971474433432,1.0,0.0,0.15031838417053223,5.050247447205963,3.7747093445454807,0.0,
1781125489.317,2.335641860961914,410.0969543457031,0.9974842010712137,1.0,0.0,0.15031838417053223,5.098934053505403,3.8144822377349614,0.0,
1781125489.517,2.335641860961914,413.8120422363281,0.9974754708153861,1.0,0.0,0.15031838417053223,5.143117526777195,3.864364430415021,0.0,
