timestamp,leg_in_air,foot_RU_x,foot_RU_y,foot_LU_x,foot_LU_y,foot_RD_x,foot_RD_y,foot_LD_x,foot_LD_y,SM,SM_norm,TR,triangle_area,inradius
0.0,-1,0.14105461966467314,0.17684461966467313,-0.174298,0.096588,0.14105461966467314,-0.17348661966467313,-0.174298,-0.09323,0.05,1.0,0.0,0.02,1e-09
0.002253823000501143,-1,0.14105461966467314,0.17684461966467313,-0.174298,0.096588,0.14105461966467314,-0.17348661966467313,-0.174298,-0.09323,0.05,1.0,0.0,0.02,1e-09
0.0041984629970102105,-1,0.14105461966467314,0.17684461966467313,-0.174298,0.096588,0.14105461966467314,-0.17348661966467313,-0.174298,-0.09323,0.05,1.0,0.0,0.02,1e-09
0.023956712997460272,-1,0.14105461966467314,0.17684461966467313,-0.174298,0.096588,0.14105461966467314,-0.17348661966467313,-0.174298,-0.09323,0.05,1.0,0.0,0.02,1e-09
0.06938849499783828,-1,0.14105461966467314,0.17684461966467313,-0.174298,0.096588,0.14105461966467314,-0.17348661966467313,-0.174298,-0.09323,0.05,1.0,0.0,0.02,1e-09
0.1282764399984444,-1,0.14105461966467314,0.17684461966467313,-0.174298,0.096588,0.14105461966467314,-0.17348661966467313,-0.174298,-0.09323,0.05,1.0,0.0,0.02,1e-09
0.16724987300040084,-1,0.14105461966467314,0.17684461966467313,-0.174298,0.096588,0.14105461966467314,-0.17348661966467313,-0.174298,-0.09323,0.05,1.0,0.0,0.02,1e-09
0.22743068599811522,-1,0.14105461966467314,0.17684461966467313,-0.174298,0.096588,0.14105461966467314,-0.17348661966467313,-0.174298,-0.09323,0.05,1.0,0.0,0.02,1e-09
0.27205591299934895,-1,0.14105461966467314,0.17684461966467313,-0.174298,0.096588,0.14105461966467314,-0.17348661966467313,-0.174298,-0.09323,0.05,1.0,0.0,0.02,1e-09
0.31770324899844127,-1,0.14105461966467314,0.17684461966467313,-0.174298,0.096588,0.14105461966467314,-0.17348661966467313,-0.174298,-0.09323,0.05,1.0,0.0,0.02,1e-09
0.36625847699906444,-1,0.14105461966467314,0.17684461966467313,-0.174298,0.096588,0.14105461966467314,-0.17348661966467313,-0.174298,-0.09323,0.05,1.0,0.0,0.02,1e-09
0.4240839079975558,-1,0.14105461966467314,0.17684461966467313,-0.174298,0.096588,0.14105461966467314,-0.17348661966467313,-0.174298,-0.09323,0.05,1.0,0.0,0.02,1e-09
0.46808127499753027,-1,0.14105461966467314,0.17684461966467313,-0.174298,0.096588,0.14105461966467314,-0.17348661966467313,-0.174298,-0.09323,0.05,1.0,0.0,0.02,1e-09
0.5169009119999828,-1,0.14105461966467314,0.17684461966467313,-0.174298,0.096588,0.14105461966467314,-0.17348661966467313,-0.174298,-0.09323,0.05,1.0,0.0,0.02,1e-09
0.5748716929992952,-1,0.14105461966467314,0.17684461966467313,-0.174298,0.096588,0.14105461966467314,-0.17348661966467313,-0.174298,-0.09323,0.05,1.0,0.0,0.02,1e-09
0.6252377370001341,-1,0.14105461966467314,0.17684461966467313,-0.174298,0.096588,0.14105461966467314,-0.17348661966467313,-0.174298,-0.09323,0.05,1.0,0.0,0.02,1e-09
0.6787600839998049,-1,0.14105461966467314,0.17684461966467313,-0.174298,0.096588,0.14105461966467314,-0.17348661966467313,-0.174298,-0.09323,0.05,1.0,0.0,0.02,1e-09
0.7235728220002784,-1,0.14105461966467314,0.17684461966467313,-0.174298,0.096588,0.14105461966467314,-0.17348661966467313,-0.174298,-0.09323,0.05,1.0,0.0,0.02,1e-09
0.7747513929971319,-1,0.14105461966467314,0.17684461966467313,-0.174298,0.096588,0.14105461966467314,-0.17348661966467313,-0.174298,-0.09323,0.05,1.0,0.0,0.02,1e-09
0.8095083369989879,-1,0.14105461966467314,0.17684461966467313,-0.174298,0.096588,0.14105461966467314,-0.17348661966467313,-0.174298,-0.09323,0.05,1.0,0.0,0.02,1e-09
0.8637361619985313,-1,0.14105461966467314,0.17684461966467313,-0.174298,0.096588,0.14105461966467314,-0.17348661966467313,-0.174298,-0.09323,0.05,1.0,0.0,0.02,1e-09
1.2085294169992267,-1,0.14105461966467314,0.17684461966467313,-0.174298,0.096588,0.14105461966467314,-0.17348661966467313,-0.174298,-0.09323,0.05,1.0,0.0,0.02,1e-09
1.2150945739995223,-1,0.14105461966467314,0.17684461966467313,-0.174298,0.096588,0.14105461966467314,-0.17348661966467313,-0.174298,-0.09323,0.05,1.0,0.0,0.02,1e-09
1.2160192339979403,-1,0.14105461966467314,0.17684461966467313,-0.174298,0.096588,0.14105461966467314,-0.17348661966467313,-0.174298,-0.09323,0.05,1.0,0.0,0.02,1e-09
1.2170608889973664,-1,0.14105461966467314,0.17684461966467313,-0.174298,0.096588,0.14105461966467314,-0.17348661966467313,-0.174298,-0.09323,0.05,1.0,0.0,0.02,1e-09
1.2181822759994247,-1,0.14105461966467314,0.17684461966467313,-0.174298,0.096588,0.14105461966467314,-0.17348661966467313,-0.174298,-0.09323,0.05,1.0,0.0,0.02,1e-09
1.2203353499971854,-1,0.14105461966467314,0.17684461966467313,-0.174298,0.096588,0.14105461966467314,-0.17348661966467313,-0.174298,-0.09323,0.05,1.0,0.0,0.02,1e-09
1.221482589997322,-1,0.14105461966467314,0.17684461966467313,-0.174298,0.096588,0.14105461966467314,-0.17348661966467313,-0.174298,-0.09323,0.05,1.0,0.0,0.02,1e-09
1.2549031959970307,-1,0.14105461966467314,0.17684461966467313,-0.174298,0.096588,0.14105461966467314,-0.17348661966467313,-0.174298,-0.09323,0.05,1.0,0.0,0.02,1e-09
1.3086890079976001,-1,0.14105461966467314,0.17684461966467313,-0.174298,0.096588,0.14105461966467314,-0.17348661966467313,-0.174298,-0.09323,0.05,1.0,0.0,0.02,1e-09
1.3674141769988637,-1,0.14105461966467314,0.17684461966467313,-0.174298,0.096588,0.14105461966467314,-0.17348661966467313,-0.174298,-0.09323,0.05,1.0,0.0,0.02,1e-09
1.4031084019989066,-1,0.14105461966467314,0.17684461966467313,-0.174298,0.096588,0.14105461966467314,-0.17348661966467313,-0.174298,-0.09323,0.05,1.0,0.0,0.02,1e-09
1.4548567909987469,-1,0.14105461966467314,0.17684461966467313,-0.174298,0.096588,0.14105461966467314,-0.17348661966467313,-0.174298,-0.09323,0.05,1.0,0.0,0.02,1e-09
1.503969015997427,-1,0.14105461966467314,0.17684461966467313,-0.174298,0.096588,0.14105461966467314,-0.17348661966467313,-0.174298,-0.09323,0.05,1.0,0.0,0.02,1e-09
1.5560804099986854,-1,0.14105461966467314,0.17684461966467313,-0.174298,0.096588,0.14105461966467314,-0.17348661966467313,-0.174298,-0.09323,0.05,1.0,0.0,0.02,1e-09
1.6034354309995251,-1,0.14105461966467314,0.17684461966467313,-0.174298,0.096588,0.14105461966467314,-0.17348661966467313,-0.174298,-0.09323,0.05,1.0,0.0,0.02,1e-09
1.6647707409974828,-1,0.14105461966467314,0.17684461966467313,-0.174298,0.096588,0.14105461966467314,-0.17348661966467313,-0.174298,-0.09323,0.05,1.0,0.0,0.02,1e-09
1.7090486889974272,-1,0.14105461966467314,0.17684461966467313,-0.174298,0.096588,0.14105461966467314,-0.17348661966467313,-0.174298,-0.09323,0.05,1.0,0.0,0.02,1e-09
1.7591076569988218,-1,0.14105461966467314,0.17684461966467313,-0.174298,0.096588,0.14105461966467314,-0.17348661966467313,-0.174298,-0.09323,0.05,1.0,0.0,0.02,1e-09
1.8059267229982652,-1,0.14105461966467314,0.17684461966467313,-0.174298,0.096588,0.14105461966467314,-0.17348661966467313,-0.174298,-0.09323,0.05,1.0,0.0,0.02,1e-09
1.8633491580003465,-1,0.14105461966467314,0.17684461966467313,-0.174298,0.096588,0.14105461966467314,-0.17348661966467313,-0.174298,-0.09323,0.05,1.0,0.0,0.02,1e-09
1.9134337269970274,-1,0.14105461966467314,0.17684461966467313,-0.174298,0.096588,0.14105461966467314,-0.17348661966467313,-0.174298,-0.09323,0.05,1.0,0.0,0.02,1e-09
