timestamp,leg_in_air,foot_RU_x,foot_RU_y,foot_LU_x,foot_LU_y,foot_RD_x,foot_RD_y,foot_LD_x,foot_LD_y,SM,SM_norm,TR,triangle_area,inradius
0.0,-1,0.1405543395796957,0.16479318236473411,-0.1622903215776844,0.10840437255847363,0.12862222964052666,-0.183532694980777,-0.16092102390442303,-0.10665816364107591,0.05,1.0,0.0,0.02,1e-09
0.0017894269985845312,-1,0.1405543395796957,0.16479318236473411,-0.1622903215776844,0.10840437255847363,0.12862222964052666,-0.183532694980777,-0.16092102390442303,-0.10665816364107591,0.05,1.0,0.0,0.02,1e-09
0.002610442999866791,-1,0.14055350719268453,0.1647940863073334,-0.16229026569494143,0.10840436434611028,0.12862117820657276,-0.183533497335026,-0.16092093898243265,-0.10665815491246756,0.05,1.0,0.0,0.02,1e-09
0.032419342001958285,-1,0.14055350719268453,0.1647940863073334,-0.16229026569494143,0.10840436434611028,0.12862117820657276,-0.183533497335026,-0.16092093898243265,-0.10665815491246756,0.05,1.0,0.0,0.02,1e-09
0.07866644900059327,-1,0.14055301567893608,0.1647946200784141,-0.16229023269470824,0.108404359496493,0.12862055733961386,-0.18353397110983055,-0.16092088884439149,-0.1066581497595106,0.05,1.0,0.0,0.02,1e-09
0.13541173699923092,-1,0.14055301567893608,0.1647946200784141,-0.16229023269470824,0.108404359496493,0.12862055733961386,-0.18353397110983055,-0.16092088884439149,-0.1066581497595106,0.05,1.0,0.0,0.02,1e-09
0.1750270249976893,-1,0.14055272545119646,0.16479493527057165,-0.16229021320769224,0.1084043566327384,0.12862019072188746,-0.18353425086655012,-0.16092085924685204,-0.10665814671801765,0.05,1.0,0.0,0.02,1e-09
0.22803668599954108,-1,0.14055272545119646,0.16479493527057165,-0.16229021320769224,0.1084043566327384,0.12862019072188746,-0.18353425086655012,-0.16092085924685204,-0.10665814671801765,0.05,1.0,0.0,0.02,1e-09
0.2777929449948715,-1,0.14055272545119646,0.16479493527057165,-0.16229021320769224,0.1084043566327384,0.12862019072188746,-0.18353425086655012,-0.16092085924685204,-0.10665814671801765,0.05,1.0,0.0,0.02,1e-09
0.344172790995799,-1,0.14055255407882639,0.16479512139226016,-0.1622902017005569,0.10840435494168343,0.12861997423709057,-0.1835344160592012,-0.16092084177498103,-0.10665814492281869,0.05,1.0,0.0,0.02,1e-09
0.37584881999646313,-1,0.14055245288782994,0.16479523129772575,-0.16229019490562244,0.10840435394311981,0.12861984640474014,-0.18353451360349804,-0.16092083146113892,-0.10665814386323436,0.05,1.0,0.0,0.02,1e-09
