timestamp,mode,leg_in_air,foot_RU_x,foot_RU_y,foot_LU_x,foot_LU_y,foot_RD_x,foot_RD_y,foot_LD_x,foot_LD_y,SM,SM_norm,TR,triangle_area,inradius
120.20682761599892,C,-1,0.14055230699114302,0.1647953897904729,-0.16229018510760307,0.10840435250323155,0.12861966207784056,-0.18353465425984805,-0.1609208165917789,-0.10665814233639156,0.05,1.0,0.0,0.02,1e-09
120.257661025993,C,-1,0.14055230699114302,0.1647953897904729,-0.16229018510760307,0.10840435250323155,0.12861966207784056,-0.18353465425984805,-0.1609208165917789,-0.10665814233639156,0.05,1.0,0.0,0.02,1e-09
120.30505503599852,C,-1,0.14055230699114302,0.1647953897904729,-0.16229018510760307,0.10840435250323155,0.12861966207784056,-0.18353465425984805,-0.1609208165917789,-0.10665814233639156,0.05,1.0,0.0,0.02,1e-09
120.35591118499724,C,-1,0.14055230699114302,0.1647953897904729,-0.16229018510760307,0.10840435250323155,0.12861966207784056,-0.18353465425984805,-0.1609208165917789,-0.10665814233639156,0.05,1.0,0.0,0.02,1e-09
120.40886351499648,C,-1,0.14055230699114302,0.1647953897904729,-0.16229018510760307,0.10840435250323155,0.12861966207784056,-0.18353465425984805,-0.1609208165917789,-0.10665814233639156,0.05,1.0,0.0,0.02,1e-09
120.45853768499364,C,1,0.14055230699114302,0.1647953897904729,-0.16229018510760307,0.10840435250323155,0.12861966207784056,-0.18353465425984805,-0.1609208165917789,-0.10665814233639156,0.028416665200208312,0.29423324922892585,0.7057667507710741,0.05088649390414772,0.09657870167521058
120.51356435099297,C,1,0.1416497725599729,0.16580008779820102,-0.16231485941698778,0.1084079610936779,0.1295079351013049,-0.18468161621894263,-0.1624274529955953,-0.10681289291033802,0.02889522376449065,0.29695152401127595,0.7030484759887241,0.0516317408323174,0.09730619790788961
120.55511671599379,C,1,0.1416497725599729,0.16580008779820102,-0.16231485941698778,0.1084079610936779,0.1295079351013049,-0.18468161621894263,-0.1624274529955953,-0.10681289291033802,0.02889522376449065,0.29695152401127595,0.7030484759887241,0.0516317408323174,0.09730619790788961
120.60867493099795,C,1,0.1428574473390528,0.16690619718340316,-0.16199906639524195,0.10939218332899357,0.1304846413857104,-0.18594339085737815,-0.16408626221700956,-0.1069832737565915,0.029422398121996027,0.29990291093090904,0.700097089069091,0.05245809009598083,0.09810641060691236
120.65967861599347,C,1,0.1428574473390528,0.16690619718340316,-0.16199906639524195,0.10939218332899357,0.1304846413857104,-0.18594339085737815,-0.16408626221700956,-0.1069832737565915,0.029422398121996027,0.29990291093090904,0.700097089069091,0.05245809009598083,0.09810641060691236
120.71021730799839,C,1,0.1435698671293664,0.16755895842562413,-0.1595222910339777,0.11729605111787644,0.13106043067652115,-0.18668754305537383,-0.16506524322865895,-0.10708382768248673,0.029733655827582684,0.3016247548314967,0.6983752451685032,0.05294864079924021,0.0985783008566172
120.75902476999909,C,1,0.1435698671293664,0.16755895842562413,-0.1595222910339777,0.11729605111787644,0.13106043067652115,-0.18668754305537383,-0.16506524322865895,-0.10708382768248673,0.029733655827582684,0.3016247548314967,0.6983752451685032,0.05294864079924021,0.0985783008566172
120.80379335799807,C,1,0.14399028218759743,0.1679442571132029,-0.1630212336491198,0.13144776555490792,0.13140008412902918,-0.187126620507167,-0.16564311345758667,-0.10714318241400855,0.029917430256771304,0.30263426563575213,0.6973657343642479,0.05323919809261937,0.09885671800555346
120.8596167039941,C,-1,0.14399028218759743,0.1679442571132029,-0.1630212336491198,0.13144776555490792,0.13140008412902918,-0.187126620507167,-0.16564311345758667,-0.10714318241400855,0.05,1.0,0.0,0.02,1e-09
120.90685408599529,C,-1,0.14423843820722465,0.16817171644627452,-0.1646277567471345,0.1514820858802933,0.13160052303538344,-0.18738577002363577,-0.1659842625393057,-0.10717822284009774,0.05,1.0,0.0,0.02,1e-09
120.96352579899394,C,-1,0.1450361051047646,0.16663562798040316,-0.16046704636417947,0.17132404040301114,0.13145204865460042,-0.18926318493595373,-0.16538210594774694,-0.10874251419069292,0.05,1.0,0.0,0.02,1e-09
121.01258389199938,C,-1,0.1450361051047646,0.16663562798040316,-0.16046704636417947,0.17132404040301114,0.13145204865460042,-0.18926318493595373,-0.16538210594774694,-0.10874251419069292,0.05,1.0,0.0,0.02,1e-09
121.06069910499355,C,-1,0.1450361051047646,0.16663562798040316,-0.16046704636417947,0.17132404040301114,0.13145204865460042,-0.18926318493595373,-0.16538210594774694,-0.10874251419069292,0.05,1.0,0.0,0.02,1e-09
121.10364696299803,C,-1,0.14856557120356367,0.1583293599010479,-0.1503662987860166,0.1909875060939793,0.13047662881560418,-0.19871327494822855,-0.16159696074690605,-0.11662050224994114,0.05,1.0,0.0,0.02,1e-09
121.15493296899513,C,-1,0.15454110194728335,0.1450165451281292,-0.14022295192402856,0.1989011538583847,0.1285774939804285,-0.2137199912246626,-0.15580389532145003,-0.12946017821878514,0.05,1.0,0.0,0.02,1e-09
121.20545899899298,C,-1,0.15454110194728335,0.1450165451281292,-0.14022295192402856,0.1989011538583847,0.1285774939804285,-0.2137199912246626,-0.15580389532145003,-0.12946017821878514,0.05,1.0,0.0,0.02,1e-09
121.26117521199922,C,2,0.16140817208489217,0.13009290754287095,-0.1347292840934058,0.19442912323724604,0.12517396916461762,-0.22818311665055385,-0.14951509426268014,-0.14398799768504233,0.009143955627369447,0.0954681752782339,0.9045318247217661,0.050584624194688226,0.09578014454262024
121.30190193799353,C,2,0.16140817208489217,0.13009290754287095,-0.1347292840934058,0.19442912323724604,0.12517396916461762,-0.22818311665055385,-0.14951509426268014,-0.14398799768504233,0.009143955627369447,0.0954681752782339,0.9045318247217661,0.050584624194688226,0.09578014454262024
121.36356952099595,C,2,0.16702578669354134,0.11445736773476584,-0.1318525226281613,0.1889932172619202,0.12182512052255402,-0.23841361893559782,-0.14194648067902096,-0.1581027851158593,0.02466057087904893,0.25188453687485596,0.7481154631251441,0.05224591405070235,0.09790426671289103
121.40390056199976,C,2,0.16702578669354134,0.11445736773476584,-0.1318525226281613,0.1889932172619202,0.12182512052255402,-0.23841361893559782,-0.14194648067902096,-0.1581027851158593,0.02466057087904893,0.25188453687485596,0.7481154631251441,0.05224591405070235,0.09790426671289103
121.46620100499422,C,2,0.16702578669354134,0.11445736773476584,-0.1318525226281613,0.1889932172619202,0.12182512052255402,-0.23841361893559782,-0.14194648067902096,-0.1581027851158593,0.02466057087904893,0.25188453687485596,0.7481154631251441,0.05224591405070235,0.09790426671289103
121.5194708439958,C,2,0.16937916565192576,0.10389712241760665,-0.13009784627949983,0.1857757795487472,0.12870073484584263,-0.24009153167351727,-0.13590231055987737,-0.16660924893699974,0.03456921367369531,0.34918855974686075,0.6508114402531393,0.053003238560462386,0.0989987005838787
121.57092289299908,C,2,0.16937916565192576,0.10389712241760665,-0.13009784627949983,0.1857757795487472,0.12870073484584263,-0.24009153167351727,-0.13590231055987737,-0.16660924893699974,0.03456921367369531,0.34918855974686075,0.6508114402531393,0.053003238560462386,0.0989987005838787
121.6107011339991,C,2,0.16937916565192576,0.10389712241760665,-0.13009784627949983,0.1857757795487472,0.12870073484584263,-0.24009153167351727,-0.13590231055987737,-0.16660924893699974,0.03456921367369531,0.34918855974686075,0.6508114402531393,0.053003238560462386,0.0989987005838787
121.66698596499918,C,2,0.17027454840892034,0.09751752598260431,-0.12904287769936623,0.18387447618261682,0.14794015443690686,-0.23025465565504627,-0.13190974179089743,-0.17137263168887504,0.04033877572585572,0.40546516992349696,0.594534830076503,0.05328961180004517,0.09948764707327841
121.715491474999,C,-1,0.17027454840892034,0.09751752598260431,-0.12904287769936623,0.18387447618261682,0.14794015443690686,-0.23025465565504627,-0.13190974179089743,-0.17137263168887504,0.05,1.0,0.0,0.02,1e-09
121.7578571579943,C,0,0.1706268195300395,0.09371139293920344,-0.12841349838294047,0.1827515210911192,0.16694482797417454,-0.20494516686759062,-0.12940973509106368,-0.17408466572427028,0.008600357980528044,0.09286340888558539,0.9071365911144146,0.05289038829680526,0.09261299023735305
