time_s,latency,firing_var,temp_consistency,lambda_efficiency,Tresponse,Tswitch,roll_rms,pitch_rms,active_noise_level,rmse_ct
1781114780.29,,,,,,,,,,
1781114780.49,,,,,,,,,,
1781114780.69,-1.0,0.0,0.0,0.0,,,,,,
1781114780.89,-1.0,0.0,0.0,0.0,,,,,,
1781114781.09,-1.0,0.0,0.0,0.0,,,,,,
1781114781.29,-1.0,0.0,0.0,0.0,,,,,,
1781114781.49,-1.0,0.0,0.0,0.0,,,,,,
1781114781.69,-1.0,0.0,0.0,0.0,,,,,,
1781114781.89,-1.0,0.0,0.0,0.0,,,,,,
1781114782.09,-1.0,0.0,0.0,0.0,,,,,,
1781114782.29,-1.0,0.0,0.0,0.0,,,,,,
1781114782.49,-1.0,0.0,0.0,0.0,,,,,,
1781114782.69,-1.0,0.0,0.0,0.0,,,,,,
1781114782.89,-1.0,0.0,0.0,0.0,,,,,,
1781114783.09,-1.0,0.0,0.0,0.0,,,,,,
1781114783.29,-1.0,0.0,0.0,0.0,,,,,,
1781114783.49,-1.0,0.0,0.0,0.0,,,,,,
1781114783.69,-1.0,0.0,0.0,0.0,,,,,,
1781114783.89,-1.0,0.0,0.0,0.0,,,,,,
1781114784.09,-1.0,0.0,0.0,0.0,,,,,,
1781114784.29,-1.0,0.0,0.0,0.0,0.0,0.0,2.1911719432344494,1.3145427432134138,0.0,
1781114784.49,3.8608527183532715,0.12812340259552002,0.7669380307197571,1.0,0.0,0.0,2.1911719432344494,1.3145427432134138,0.0,
1781114784.69,3.8608527183532715,2.2412283420562744,0.5940568447113037,1.0,0.0,0.0,2.1911719432344494,1.3145427432134138,0.0,
1781114784.89,3.8608527183532715,5.131690979003906,0.6204420924186707,1.0,0.0,0.0,2.1911719432344494,1.3145427432134138,0.0,
1781114785.09,3.8608527183532715,8.371376991271973,0.7228888630867004,1.0,0.0,0.0,2.1911719432344494,1.3145427432134138,0.0,
1781114785.29,3.8608527183532715,8.375452041625977,0.7678189675013224,1.0,0.0,0.8755033016204834,2.1911719432344494,1.3145427432134138,0.0,
1781114785.49,3.8608527183532715,8.109786987304688,0.8006826043128967,1.0,0.0,0.8755033016204834,2.1911719432344494,1.3145427432134138,0.0,
1781114785.69,3.8608527183532715,7.09911584854126,0.8443032768037584,1.0,0.0,0.8755033016204834,2.1911719432344494,1.3145427432134138,0.0,
1781114785.89,3.8608527183532715,6.524932384490967,0.8595220386981964,1.0,0.0,0.8755033016204834,2.1911719432344494,1.3145427432134138,0.0,
1781114786.09,3.8608527183532715,6.032466888427734,0.872283166105097,1.0,0.0,0.8755033016204834,2.1911719432344494,1.3145427432134138,0.0,
1781114786.29,3.8608527183532715,5.581819534301758,0.8858277705999521,1.0,0.0,0.8755033016204834,2.1911719432344494,1.3145427432134138,0.0,
1781114786.49,3.8608527183532715,5.689488410949707,0.8877110821860177,1.0,0.0,0.8755033016204834,2.960579286564085,2.2535173753698774,0.0,
1781114786.69,3.8608527183532715,5.90244197845459,0.8841424067815145,1.0,0.0,0.8755033016204834,3.043905878515769,3.2307975493665917,0.0,
1781114786.89,3.8608527183532715,6.094496726989746,0.8977633819860571,1.0,0.0,0.8755033016204834,3.133705734707,3.091441996444018,0.0,
1781114787.09,3.8608527183532715,6.110996246337891,0.9034424556626214,1.0,0.0,0.8755033016204834,3.0966511312068885,3.086821889226716,0.0,
1781114787.29,3.8608527183532715,6.092615604400635,0.9085240018995184,1.0,0.0,0.8755033016204834,3.083237597425072,3.347296075675807,0.0,
1781114787.49,3.8608527183532715,5.9855451583862305,0.9171614533378964,1.0,0.0,0.8755033016204834,3.083237597425072,3.347296075675807,0.0,
1781114787.69,3.8608527183532715,5.909474849700928,0.9209202690558,1.0,0.0,0.8755033016204834,3.100461431683713,3.3532021957587874,0.0,
1781114787.89,3.8608527183532715,5.826052665710449,0.9243549134420312,1.0,0.0,0.8755033016204834,3.0564391366840744,3.4071097193918325,0.0,
1781114788.09,3.8608527183532715,5.738336563110352,0.927504189312458,1.0,0.0,0.8755033016204834,2.968125876691165,3.448913623592773,0.0,
1781114788.29,3.8608527183532715,5.7584004402160645,0.9253997665185195,1.0,0.0,0.8755033016204834,2.92259866718092,3.548965923824187,0.0,
1781114788.49,3.8608527183532715,5.937205791473389,0.9265391407189546,1.0,0.0,0.8755033016204834,2.9256365401956286,3.524142343849018,0.0,
1781114788.69,3.8608527183532715,6.454019546508789,0.9313412185372978,1.0,0.0,0.8755033016204834,2.9324507320478026,3.5220655084413295,0.0,
1781114788.89,3.8608527183532715,6.706127166748047,0.933617369333903,1.0,0.0,0.8755033016204834,2.921472376028089,3.623001883676825,0.0,
