sim_time_s,latency_s,firing_variance,temporal_consistency,lambda_efficiency,mode,red_present,blue_present
1781114806.16,3.8609,3.863786,0.9788,1.0,H,0,1
1781114806.36,3.8609,3.796853,0.9788,1.0,H,0,1
1781114806.56,3.8609,3.541729,0.9788,1.0,H,0,1
1781114806.76,3.8609,3.345332,0.9789,1.0,H,0,1
1781114806.96,3.8609,3.155025,0.9791,1.0,H,0,1
1781114807.161,3.8609,2.980908,0.9792,1.0,H,0,1
1781114807.36,3.8609,2.744569,0.9824,1.0,H,0,1
1781114807.56,3.8609,2.694836,0.9848,1.0,H,0,1
1781114807.76,3.8609,2.685839,0.9848,1.0,H,0,1
1781114807.96,3.8609,2.680228,0.9868,1.0,H,0,1
1781114808.163,3.8609,2.656063,0.9881,1.0,H,0,1
1781114808.362,3.8609,2.465687,0.9892,1.0,H,0,1
1781114808.56,3.8609,2.316933,0.9892,1.0,H,0,1
1781114808.76,3.8609,2.168482,0.9892,1.0,H,0,1
1781114808.96,3.8609,1.855496,0.9892,1.0,H,0,1
1781114809.16,3.8609,1.692352,0.9893,1.0,H,0,1
1781114809.36,3.8609,1.567788,0.9894,1.0,H,0,1
1781114809.56,3.8609,1.441245,0.9914,1.0,H,0,1
1781114809.761,3.8609,1.435483,0.9928,1.0,H,0,1
1781114809.96,3.8609,1.462927,0.9927,1.0,H,0,1
1781114810.161,3.8609,1.572022,0.9925,1.0,H,0,1
1781114810.36,3.8609,1.630346,0.9922,1.0,H,0,1
1781114810.561,3.8609,1.659124,0.9938,1.0,H,0,1
1781114810.76,3.8609,1.591345,0.9956,1.0,H,0,1
1781114810.96,3.8609,1.514009,0.9956,1.0,H,0,1
1781114811.161,3.8609,1.415085,0.9956,1.0,H,0,1
1781114811.36,3.8609,1.187104,0.9953,1.0,H,0,1
1781114811.56,3.8609,1.062095,0.9957,1.0,H,0,1
1781114811.76,3.8609,0.979246,0.9964,1.0,H,0,1
1781114811.962,3.8609,0.945658,0.9971,1.0,H,0,1
1781114812.16,3.8609,0.988743,0.9975,1.0,H,0,1
1781114812.36,3.8609,1.007511,0.9974,1.0,H,0,1
1781114812.561,3.8609,1.014518,0.9974,1.0,H,0,1
1781114812.76,3.8609,1.002434,0.9977,1.0,H,0,1
1781114812.96,3.8609,0.989119,0.9979,1.0,H,0,1
1781114813.161,3.8609,0.976867,0.998,1.0,H,0,1
1781114813.36,3.8609,0.955649,0.9978,1.0,H,0,1
1781114813.562,3.8609,0.99828,0.9975,1.0,H,0,1
1781114813.76,3.8609,1.450891,0.9971,1.0,H,0,1
1781114813.96,3.8609,1.837767,0.9971,1.0,H,0,1
1781114814.16,3.8609,2.270998,0.9971,1.0,H,0,1
1781114814.36,3.8609,3.254904,0.9971,1.0,H,0,1
1781114814.561,3.8609,3.729087,0.9971,1.0,H,0,1
1781114814.76,3.8609,4.052488,0.9967,1.0,H,0,1
1781114814.96,3.8609,4.191122,0.9956,1.0,H,0,1
1781114815.16,3.8609,4.140574,0.9954,1.0,H,0,1
1781114815.36,3.8609,4.083486,0.9955,1.0,H,0,1
1781114815.561,3.8609,4.026865,0.9955,1.0,H,0,1
1781114815.761,3.8609,3.92832,0.9952,1.0,H,0,1
1781114815.961,3.8609,4.031419,0.9945,1.0,H,0,1
1781114816.16,3.8609,4.82927,0.9937,1.0,H,0,1
1781114816.36,3.8609,5.30408,0.9937,1.0,H,0,1
1781114816.56,3.8609,5.70602,0.9937,1.0,H,0,1
1781114816.76,3.8609,6.039409,0.9937,1.0,H,0,1
1781114816.961,3.8609,6.53096,0.9936,1.0,H,0,1
1781114817.162,3.8609,6.638797,0.9932,1.0,H,0,1
1781114817.361,3.8609,6.661185,0.9924,1.0,H,0,1
1781114817.56,3.8609,6.640868,0.9924,1.0,H,0,1
1781114817.76,3.8609,6.614719,0.9928,1.0,H,0,1
1781114817.961,3.8609,6.554922,0.9934,1.0,H,0,1
1781114818.16,3.8609,6.582438,0.9926,1.0,H,0,1
1781114818.362,3.8609,6.789646,0.9919,1.0,H,0,1
1781114818.56,3.8609,7.841215,0.9915,1.0,H,0,1
1781114818.762,3.8609,8.478809,0.9916,1.0,H,0,1
1781114818.96,3.8609,9.111445,0.9917,1.0,H,0,1
1781114819.161,3.8609,10.086245,0.9915,1.0,H,0,1
1781114819.362,3.8609,10.238002,0.9912,1.0,H,0,1
1781114819.562,3.8609,10.218307,0.9908,1.0,H,0,1
1781114819.762,3.8609,10.115637,0.9904,1.0,H,0,1
1781114819.961,3.8609,10.060016,0.9904,1.0,H,0,1
1781114820.161,3.8609,9.997751,0.9905,1.0,H,0,1
1781114820.36,3.8609,9.860346,0.9904,1.0,H,0,1
1781114820.561,3.8609,9.786417,0.9904,1.0,H,0,1
1781114820.76,3.8609,9.710717,0.9905,1.0,H,0,1
1781114820.961,3.8609,9.655259,0.9908,1.0,H,0,1
1781114821.16,3.8609,9.577468,0.9912,1.0,H,0,1
1781114821.362,3.8609,9.508574,0.9913,1.0,H,0,1
1781114821.565,3.8609,9.389795,0.9913,1.0,H,0,1
1781114821.76,3.8609,9.029632,0.9913,1.0,H,0,1
1781114821.961,3.8609,8.792918,0.9913,1.0,H,0,1
1781114822.161,3.8609,8.368448,0.9922,1.0,H,0,1
1781114822.36,3.8609,8.291543,0.9927,1.0,H,0,1
1781114822.56,3.8609,8.309832,0.9929,1.0,H,0,1
1781114822.761,3.8609,8.320742,0.9929,1.0,H,0,1
1781114822.96,3.8609,8.341966,0.9928,1.0,H,0,1
1781114823.16,3.8609,8.382738,0.993,1.0,H,0,1
1781114823.361,3.8609,8.457603,0.9937,1.0,H,0,1
1781114823.561,3.8609,8.404078,0.9945,1.0,H,0,1
1781114823.76,3.8609,8.213322,0.9945,1.0,H,0,1
1781114823.961,3.8609,7.97662,0.9945,1.0,H,0,1
1781114824.162,3.8609,7.481223,0.9944,1.0,H,0,1
1781114824.362,3.8609,7.237537,0.9944,1.0,H,0,1
1781114824.562,3.8609,6.891832,0.9953,1.0,H,0,1
1781114824.762,3.8609,6.852568,0.9957,1.0,H,0,1
1781114824.962,3.8609,6.921232,0.9956,1.0,H,0,1
1781114825.161,3.8609,7.519171,0.9951,1.0,H,0,1
1781114825.361,3.8609,7.926402,0.9949,1.0,H,0,1
1781114825.561,3.8609,8.252659,0.9957,1.0,H,0,1
1781114825.762,3.8609,8.395078,0.9962,1.0,H,0,1
1781114825.961,3.8609,8.091043,0.9961,1.0,H,0,1
1781114826.16,3.8609,7.629541,0.9955,1.0,H,0,1
1781114826.363,3.8609,6.963393,0.995,1.0,H,0,1
1781114826.56,3.8609,5.530428,0.995,1.0,H,0,1
1781114826.761,3.8609,5.007592,0.995,1.0,H,0,1
1781114826.961,3.8609,4.724454,0.9946,1.0,H,0,1
1781114827.161,3.8609,4.620263,0.9948,1.0,H,0,1
1781114827.361,3.8609,4.676453,0.9948,1.0,H,0,1
1781114827.561,3.8609,4.813826,0.9948,1.0,H,0,1
1781114827.76,3.8609,5.164226,0.9948,1.0,H,0,1
1781114827.96,3.8609,5.280289,0.9948,1.0,H,0,1
1781114828.162,3.8609,5.357519,0.9948,1.0,H,0,1
1781114828.36,3.8609,5.438982,0.9948,1.0,H,0,1
1781114828.562,3.8609,5.422386,0.9948,1.0,H,0,1
1781114828.762,3.8609,5.340711,0.9948,1.0,H,0,1
1781114828.96,3.8609,5.361928,0.9946,1.0,H,0,1
1781114829.16,3.8609,5.534325,0.9941,1.0,H,0,1
1781114829.361,3.8609,6.016836,0.9931,1.0,H,0,1
1781114829.561,3.8609,7.860253,0.9926,1.0,H,0,1
1781114829.76,3.8609,8.671783,0.9925,1.0,H,0,1
1781114829.961,3.8609,9.667627,0.9924,1.0,H,0,1
1781114830.16,3.8609,9.935854,0.9923,1.0,H,0,1
1781114830.36,3.8609,10.111938,0.9923,1.0,H,0,1
1781114830.56,3.8609,10.253701,0.9907,1.0,H,0,1
1781114830.76,3.8609,10.189975,0.9897,1.0,H,0,1
1781114830.96,3.8609,10.158875,0.9897,1.0,H,0,1
1781114831.162,3.8609,10.221603,0.9897,1.0,H,0,1
1781114831.362,3.8609,10.323308,0.9898,1.0,H,0,1
1781114831.562,3.8609,10.480157,0.9898,1.0,H,0,1
1781114831.762,3.8609,10.661937,0.9899,1.0,H,0,1
1781114831.962,3.8609,11.271241,0.9898,1.0,H,0,1
1781114832.161,3.8609,11.808089,0.9899,1.0,H,0,1
1781114832.362,3.8609,12.60711,0.9898,1.0,H,0,1
1781114832.56,3.8609,14.716022,0.9901,1.0,H,0,1
1781114832.761,3.8609,15.617383,0.9903,1.0,H,0,1
1781114832.96,3.8609,17.296709,0.9905,1.0,H,0,1
1781114833.161,3.8609,18.057013,0.9908,1.0,H,0,1
1781114833.36,3.8609,18.592817,0.991,1.0,H,0,1
1781114833.561,3.8609,18.782364,0.9916,1.0,H,0,1
1781114833.761,3.8609,18.940523,0.9922,1.0,H,0,1
1781114833.96,3.8609,19.100325,0.9923,1.0,H,0,1
1781114834.16,3.8609,19.237545,0.9926,1.0,H,0,1
1781114834.36,3.8609,19.2117,0.9936,1.0,H,0,1
1781114834.562,3.8609,19.304346,0.9936,1.0,H,0,1
1781114834.76,3.8609,19.397148,0.9936,1.0,H,0,1
1781114834.96,3.8609,19.834576,0.9932,1.0,H,0,1
1781114835.16,3.8609,20.277864,0.9928,1.0,H,0,1
1781114835.361,3.8609,20.68854,0.9929,1.0,H,0,1
1781114835.56,3.8609,21.294397,0.9929,1.0,H,0,1
1781114835.76,3.8609,21.609613,0.9929,1.0,H,0,1
1781114835.961,3.8609,21.923477,0.9929,1.0,H,0,1
1781114836.16,3.8609,22.464388,0.9929,1.0,H,0,1
1781114836.361,3.8609,22.665949,0.9931,1.0,H,0,1
1781114836.56,3.8609,22.793066,0.9936,1.0,H,0,1
1781114836.761,3.8609,22.085567,0.9948,1.0,H,0,1
1781114836.96,3.8609,21.012129,0.9951,1.0,H,0,1
1781114837.161,3.8609,19.461203,0.9952,1.0,H,0,1
1781114837.36,3.8609,16.694605,0.9954,1.0,H,0,1
1781114837.562,3.8609,15.52498,0.9955,1.0,H,0,1
1781114837.762,3.8609,13.88903,0.9963,1.0,H,0,1
1781114837.961,3.8609,13.88903,0.9963,1.0,H,0,1
1781114838.16,3.8609,12.33895,0.9982,1.0,H,0,1
1781114838.361,3.8609,11.82578,0.9982,1.0,H,0,1
1781114838.56,3.8609,11.00425,0.9983,1.0,H,0,1
1781114838.76,3.8609,10.668701,0.9983,1.0,H,0,1
1781114838.961,3.8609,10.376906,0.9983,1.0,H,0,1
1781114839.16,3.8609,9.881227,0.9983,1.0,H,0,1
1781114839.362,3.8609,9.706967,0.9983,1.0,H,0,1
1781114839.56,3.8609,9.477781,0.9986,1.0,H,0,1
1781114839.76,3.8609,9.466511,0.9988,1.0,H,0,1
1781114839.96,3.8609,9.408101,0.9988,1.0,H,0,1
1781114840.162,3.8609,9.262037,0.9989,1.0,H,0,1
1781114840.36,3.8609,8.614135,0.9989,1.0,H,0,1
1781114840.56,3.8609,8.196689,0.9989,1.0,H,0,1
1781114840.76,3.8609,7.754726,0.999,1.0,H,0,1
1781114840.962,3.8609,6.690115,0.9991,1.0,H,0,1
1781114841.161,3.8609,6.044684,0.9991,1.0,H,0,1
1781114841.361,3.8609,5.360409,0.9991,1.0,H,0,1
1781114841.561,3.8609,3.858423,0.9991,1.0,H,0,1
