sim_time_s,latency_s,firing_variance,temporal_consistency,lambda_efficiency,mode,red_present,blue_present
1781116834.104,3.5781,351.947968,0.9885,1.0,C,1,0
1781116834.303,3.5781,263.028259,0.9959,1.0,C,1,0
1781116834.503,3.5781,181.302017,0.9971,1.0,C,1,0
1781116834.703,3.5781,56.424137,0.9994,1.0,C,1,0
1781116834.903,3.5781,28.094364,0.9998,1.0,C,1,0
1781116835.103,3.5781,15.461493,0.9999,1.0,C,1,0
1781116835.303,3.5781,8.127208,1.0,1.0,C,1,0
1781116835.503,3.5781,7.060186,1.0,1.0,C,1,0
1781116835.703,3.5781,6.338092,1.0,1.0,C,1,0
1781116835.903,3.5781,5.205426,1.0,1.0,C,1,0
1781116836.103,3.5781,4.624822,1.0,1.0,C,1,0
1781116836.302,3.5781,3.987562,1.0,1.0,C,1,0
1781116836.502,3.5781,2.606118,1.0,1.0,C,1,0
1781116836.702,3.5781,1.909479,1.0,1.0,C,1,0
1781116836.903,3.5781,1.350101,1.0,1.0,C,1,0
1781116837.103,3.5781,0.698272,1.0,1.0,C,1,0
1781116837.302,3.5781,0.556042,1.0,1.0,C,1,0
1781116837.502,3.5781,0.48894,1.0,1.0,C,1,0
1781116837.702,3.5781,0.494909,1.0,1.0,C,1,0
1781116837.902,3.5781,0.543576,1.0,1.0,C,1,0
1781116838.103,3.5781,0.631229,1.0,1.0,C,1,0
1781116838.303,3.5781,0.976433,1.0,1.0,C,1,0
1781116838.503,3.5781,1.282171,1.0,1.0,C,1,0
1781116838.702,3.5781,1.668217,1.0,1.0,C,1,0
1781116838.903,3.5781,2.56995,1.0,1.0,C,1,0
1781116839.103,3.5781,3.07654,1.0,1.0,C,1,0
1781116839.303,3.5781,3.574357,1.0,1.0,C,1,0
1781116839.503,3.5781,4.51558,1.0,1.0,C,1,0
1781116839.703,3.5781,5.026692,1.0,1.0,C,1,0
1781116839.903,3.5781,5.572845,1.0,1.0,C,1,0
1781116840.103,3.5781,6.762072,1.0,1.0,C,1,0
1781116840.303,3.5781,7.422843,1.0,1.0,C,1,0
1781116840.503,3.5781,8.137304,1.0,1.0,C,1,0
1781116840.703,3.5781,9.704068,1.0,1.0,C,1,0
1781116840.903,3.5781,10.548944,1.0,1.0,C,1,0
1781116841.103,3.5781,11.435448,1.0,1.0,C,1,0
1781116841.303,3.5781,13.359154,1.0,1.0,C,1,0
1781116841.503,3.5781,14.289917,1.0,1.0,C,1,0
1781116841.703,3.5781,15.165036,1.0,1.0,C,1,0
1781116841.903,3.5781,16.859154,1.0,1.0,C,1,0
1781116842.103,3.5781,17.711388,1.0,1.0,C,1,0
1781116842.303,3.5781,18.555096,1.0,1.0,C,1,0
1781116842.503,3.5781,20.124971,1.0,1.0,C,1,0
1781116842.703,3.5781,20.680832,1.0,1.0,C,1,0
1781116842.903,3.5781,21.048607,1.0,1.0,C,1,0
1781116843.103,3.5781,21.446787,1.0,1.0,C,1,0
1781116843.303,3.5781,21.553457,1.0,1.0,C,1,0
1781116843.503,3.5781,21.569143,1.0,1.0,C,1,0
1781116843.703,3.5781,21.043789,1.0,1.0,C,1,0
1781116843.903,3.5781,20.537632,1.0,1.0,C,1,0
1781116844.103,3.5781,19.960995,1.0,1.0,C,1,0
1781116844.303,3.5781,18.772993,1.0,1.0,C,1,0
1781116844.503,3.5781,18.188692,1.0,1.0,C,1,0
1781116844.703,3.5781,17.559191,1.0,1.0,C,1,0
1781116844.903,3.5781,16.068169,1.0,1.0,C,1,0
1781116845.103,3.5781,15.218713,1.0,1.0,C,1,0
1781116845.303,3.5781,14.338997,1.0,1.0,C,1,0
1781116845.503,3.5781,12.634789,1.0,1.0,C,1,0
1781116845.703,3.5781,11.854689,1.0,1.0,C,1,0
1781116845.903,3.5781,11.156466,1.0,1.0,C,1,0
1781116846.103,3.5781,10.030226,1.0,1.0,C,1,0
1781116846.303,3.5781,9.541595,1.0,1.0,C,1,0
1781116846.503,3.5781,9.049257,1.0,1.0,C,1,0
1781116846.703,3.5781,8.052867,1.0,1.0,C,1,0
1781116846.903,3.5781,7.50427,1.0,1.0,C,1,0
1781116847.103,3.5781,6.895607,1.0,1.0,C,1,0
1781116847.303,3.5781,5.657653,1.0,1.0,C,1,0
1781116847.503,3.5781,5.064647,1.0,1.0,C,1,0
1781116847.703,3.5781,4.503355,1.0,1.0,C,1,0
1781116847.903,3.5781,3.535978,1.0,1.0,C,1,0
1781116848.103,3.5781,3.13022,1.0,1.0,C,1,0
1781116848.303,3.5781,2.770856,1.0,1.0,C,1,0
1781116848.503,3.5781,2.19353,1.0,1.0,C,1,0
1781116848.703,3.5781,1.981302,1.0,1.0,C,1,0
1781116848.903,3.5781,1.814335,1.0,1.0,C,1,0
1781116849.103,3.5781,1.491272,1.0,1.0,C,1,0
1781116849.303,3.5781,1.34064,1.0,1.0,C,1,0
1781116849.503,3.5781,1.236818,1.0,1.0,C,1,0
1781116849.703,3.5781,1.098325,1.0,1.0,C,1,0
1781116849.903,3.5781,1.053753,1.0,1.0,C,1,0
1781116850.103,3.5781,1.022145,1.0,1.0,C,1,0
1781116850.303,3.5781,0.888101,1.0,1.0,C,1,0
1781116850.503,3.5781,0.801423,1.0,1.0,C,1,0
1781116850.703,3.5781,0.745521,1.0,1.0,C,1,0
1781116850.903,3.5781,0.686217,1.0,1.0,C,1,0
1781116851.103,3.5781,0.640212,1.0,1.0,C,1,0
1781116851.303,3.5781,0.57749,1.0,1.0,C,1,0
1781116851.503,3.5781,0.458319,1.0,1.0,C,1,0
1781116851.703,3.5781,0.431813,1.0,1.0,C,1,0
1781116851.903,3.5781,0.41609,1.0,1.0,C,1,0
1781116852.103,3.5781,0.403118,1.0,1.0,C,1,0
1781116852.303,3.5781,0.406482,1.0,1.0,C,1,0
1781116852.503,3.5781,0.415738,1.0,1.0,C,1,0
1781116852.703,3.5781,0.435773,1.0,1.0,C,1,0
1781116852.903,3.5781,0.444877,1.0,1.0,C,1,0
1781116853.103,3.5781,0.451081,1.0,1.0,C,1,0
1781116853.303,3.5781,0.439248,1.0,1.0,C,1,0
1781116853.503,3.5781,0.417205,1.0,1.0,C,1,0
1781116853.703,3.5781,0.380883,1.0,1.0,C,1,0
1781116853.903,3.5781,0.307736,1.0,1.0,C,1,0
1781116854.103,3.5781,0.279493,1.0,1.0,C,1,0
1781116854.303,3.5781,0.24361,1.0,1.0,C,1,0
1781116854.503,3.5781,0.19177,1.0,1.0,C,1,0
1781116854.703,3.5781,0.208219,1.0,1.0,C,1,0
1781116854.903,3.5781,0.248209,1.0,1.0,C,1,0
1781116855.103,3.5781,0.357951,1.0,1.0,C,1,0
1781116855.303,3.5781,0.41287,1.0,1.0,C,1,0
1781116855.503,3.5781,0.465442,1.0,1.0,C,1,0
1781116855.703,3.5781,0.594244,1.0,1.0,C,1,0
1781116855.903,3.5781,0.729189,1.0,1.0,C,1,0
1781116856.103,3.5781,0.954351,1.0,1.0,C,1,0
1781116856.303,3.5781,1.702086,1.0,1.0,C,1,0
1781116856.503,3.5781,2.228732,1.0,1.0,C,1,0
1781116856.703,3.5781,2.76112,1.0,1.0,C,1,0
1781116856.903,3.5781,3.570595,1.0,1.0,C,1,0
1781116857.103,3.5781,3.846353,1.0,1.0,C,1,0
1781116857.303,3.5781,4.089802,1.0,1.0,C,1,0
1781116857.503,3.5781,4.463183,1.0,1.0,C,1,0
1781116857.703,3.5781,4.586035,1.0,1.0,C,1,0
1781116857.903,3.5781,4.66983,1.0,1.0,C,1,0
1781116858.103,3.5781,4.741075,1.0,1.0,C,1,0
1781116858.303,3.5781,4.822805,1.0,1.0,C,1,0
1781116858.503,3.5781,4.985273,1.0,1.0,C,1,0
1781116858.703,3.5781,5.531873,1.0,1.0,C,1,0
1781116858.903,3.5781,5.894259,1.0,1.0,C,1,0
1781116859.103,3.5781,6.306244,1.0,1.0,C,1,0
1781116859.304,3.5781,7.237083,1.0,1.0,C,1,0
1781116859.503,3.5781,7.729943,1.0,1.0,C,1,0
1781116859.703,3.5781,8.234566,1.0,1.0,C,1,0
1781116859.903,3.5781,9.230344,1.0,1.0,C,1,0
1781116860.103,3.5781,9.703993,1.0,1.0,C,1,0
1781116860.303,3.5781,10.14566,1.0,1.0,C,1,0
1781116860.503,3.5781,10.375128,1.0,1.0,C,1,0
1781116860.703,3.5781,10.163407,1.0,1.0,C,1,0
1781116860.903,3.5781,9.924478,1.0,1.0,C,1,0
1781116861.102,3.5781,9.355374,1.0,1.0,C,1,0
1781116861.303,3.5781,9.025414,1.0,1.0,C,1,0
1781116861.503,3.5781,8.674025,1.0,1.0,C,1,0
1781116861.703,3.5781,8.941772,0.9999,1.0,C,1,0
1781116861.903,0.091,11.703345,0.9999,0.0016,C,1,1
1781116862.103,0.091,19.041761,0.9998,0.0017,C,1,1
1781116862.303,0.091,54.122658,0.9996,0.0022,C,1,1
1781116862.503,0.091,86.538498,0.9996,0.0028,C,1,1
1781116862.703,0.091,129.285385,0.9996,1.0,C,1,0
1781116862.903,0.0776,236.546829,0.9994,1.0,C,1,0
1781116863.103,0.0776,295.292267,0.9994,0.0062,C,1,1
1781116863.303,0.1175,354.164673,0.9993,0.0068,C,1,1
1781116863.503,0.0954,469.369171,0.9973,1.0,C,0,1
1781116863.703,0.0954,529.832153,0.9949,1.0,C,0,1
1781116863.903,0.0954,594.015442,0.9922,1.0,C,0,1
1781116864.103,0.0954,718.974304,0.9919,1.0,C,0,1
1781116864.303,0.0954,778.344971,0.9915,1.0,C,0,1
1781116864.503,0.0954,834.128601,0.9904,1.0,C,0,1
1781116864.703,0.0338,932.457153,0.9889,1.0,C,0,1
1781116864.903,0.0338,974.569824,0.9798,1.0,C,0,1
1781116865.103,0.0338,1012.19635,0.9702,1.0,H,0,1
1781116865.302,0.0436,1074.418579,0.9702,1.0,H,0,1
1781116865.502,0.0436,1098.39502,0.9702,1.0,H,0,1
1781116865.703,0.0436,1117.460205,0.9701,1.0,H,0,1
1781116865.903,0.0436,1141.367432,0.9702,1.0,H,0,0
1781116866.102,0.0699,1146.900635,0.9702,1.0,H,0,1
1781116866.303,0.0699,1148.861694,0.9701,1.0,H,0,1
1781116866.503,0.0699,1141.225952,0.9701,1.0,H,0,0
1781116866.703,0.0016,1131.260986,0.9701,1.0,H,0,1
1781116866.903,0.0016,1117.137451,0.9699,1.0,H,0,1
1781116867.103,0.0016,1076.41687,0.9698,1.0,H,0,1
1781116867.303,0.0016,1049.896484,0.9698,1.0,H,0,1
1781116867.503,0.0915,1019.258667,0.9698,1.0,H,0,1
1781116867.703,0.0004,945.583252,0.9695,1.0,H,0,1
1781116867.903,0.0004,902.491516,0.9695,1.0,H,0,0
1781116868.103,0.0004,853.771423,0.9695,1.0,H,0,1
1781116868.303,0.0463,740.442688,0.9694,1.0,H,0,1
1781116868.503,0.0463,677.347534,0.9694,1.0,H,0,1
1781116868.703,0.0463,610.255981,0.9694,1.0,H,0,1
1781116868.902,0.0463,465.167725,0.9694,1.0,H,0,1
1781116869.103,0.0463,388.907806,0.9694,1.0,H,0,1
1781116869.304,0.0463,312.349213,0.9695,1.0,H,0,1
1781116869.503,0.0463,169.925293,0.9696,1.0,H,0,1
1781116869.703,0.0277,114.448067,0.9697,1.0,H,0,1
1781116869.903,0.0277,75.069626,0.9697,1.0,H,0,1
1781116870.103,0.0277,35.389423,0.9698,1.0,H,0,1
1781116870.302,0.0277,25.85775,0.9699,1.0,H,0,1
1781116870.503,0.0277,19.293344,0.9699,1.0,H,0,1
1781116870.702,0.0277,9.808802,0.97,1.0,H,0,1
1781116870.903,0.0277,5.765446,0.972,1.0,H,0,0
1781116871.102,0.0277,2.691562,0.9743,1.0,H,0,0
1781116871.303,0.0277,0.431663,0.977,1.0,H,0,0
1781116871.502,0.0562,0.191369,0.9772,1.0,H,0,0
1781116871.703,0.0686,0.088593,0.9775,1.0,H,0,1
1781116871.903,0.0775,0.032116,0.9795,1.0,H,0,0
1781116872.103,0.0438,0.019759,0.98,1.0,H,0,0
1781116872.303,0.0438,0.00862,0.9891,1.0,H,0,0
1781116872.503,0.0949,0.003148,0.9987,1.0,H,0,0
1781116872.703,0.0949,0.003257,0.9987,1.0,H,0,1
1781116872.903,0.0806,0.003337,0.9987,1.0,H,0,1
1781116873.103,0.0806,0.003415,0.9986,1.0,H,0,0
1781116873.303,0.0806,0.003507,0.9986,1.0,H,0,0
1781116873.503,0.148,0.003585,0.9986,1.0,H,0,0
1781116873.703,0.0984,0.003718,0.9986,1.0,H,0,1
1781116873.903,0.1284,0.003753,0.9986,1.0,H,0,0
1781116874.103,0.009,0.003772,0.9986,1.0,H,0,0
1781116874.303,0.0512,0.003778,0.9988,1.0,H,0,1
1781116874.503,0.0512,0.003796,0.9988,1.0,H,0,0
1781116874.703,0.0512,0.003847,0.9987,1.0,H,0,0
1781116874.903,0.1288,0.003909,0.9989,1.0,H,0,0
1781116875.103,0.1288,0.003937,0.999,1.0,H,0,1
1781116875.303,0.0925,0.00398,0.999,1.0,H,0,1
1781116875.503,0.0925,0.003936,0.9989,1.0,H,0,0
1781116875.703,0.0277,0.003936,0.9988,1.0,H,0,1
1781116875.903,0.0277,0.003929,0.9988,1.0,H,0,1
1781116876.103,0.0032,0.003935,0.9988,1.0,H,0,1
1781116876.303,0.0032,0.003895,0.9988,1.0,H,0,1
1781116876.503,0.0032,0.003834,0.9988,1.0,H,0,1
1781116876.703,0.0032,0.003717,0.9987,1.0,H,0,0
1781116876.903,0.0953,0.003614,0.9984,1.0,H,0,1
1781116877.103,0.0953,0.003459,0.9983,1.0,H,0,1
1781116877.303,0.0953,0.003308,0.9983,1.0,H,0,1
1781116877.503,0.0953,0.003308,0.9983,1.0,H,0,1
1781116877.703,0.0953,0.003342,0.9983,1.0,H,0,1
1781116877.903,0.0953,0.003462,0.9983,1.0,H,0,1
1781116878.103,0.0953,0.003532,0.9983,1.0,H,0,1
1781116878.303,0.0953,0.003701,0.9982,1.0,H,0,1
1781116878.503,0.0953,0.00401,0.9985,1.0,H,0,1
1781116878.703,0.0953,0.004203,0.9985,1.0,H,0,1
1781116878.903,0.0953,0.004474,0.9985,1.0,H,0,1
1781116879.103,0.0953,0.005149,0.9985,1.0,H,0,1
1781116879.303,0.0953,0.005518,0.9986,1.0,H,0,1
1781116879.503,0.0953,0.00586,0.9986,1.0,H,0,1
1781116879.703,0.0953,0.006547,0.9986,1.0,H,0,1
1781116879.903,0.0953,0.006885,0.9986,1.0,H,0,1
1781116880.103,0.0953,0.007142,0.9986,1.0,H,0,1
1781116880.303,0.0953,0.00764,0.9987,1.0,H,0,1
1781116880.503,0.0953,0.007965,0.9987,1.0,H,0,1
1781116880.703,0.0953,0.008232,0.9987,1.0,H,0,1
1781116880.903,0.0953,0.008445,0.9987,1.0,H,0,1
1781116881.103,0.0953,0.008514,0.9987,1.0,H,0,1
1781116881.303,0.0953,0.008492,0.9987,1.0,H,0,1
1781116881.503,0.0953,0.008189,0.9988,1.0,H,0,1
1781116881.703,0.0953,0.00814,0.9988,1.0,H,0,1
1781116881.903,0.0953,0.007976,0.9989,1.0,H,0,1
1781116882.102,0.0953,0.007804,0.9989,1.0,H,0,1
1781116882.303,0.0953,0.007584,0.9989,1.0,H,0,1
1781116882.503,0.0953,0.007414,0.9989,1.0,H,0,1
1781116882.703,0.0953,0.006927,0.999,1.0,H,0,1
1781116882.903,0.0953,0.006853,0.999,1.0,H,0,1
1781116883.103,0.0953,0.006784,0.9992,1.0,H,0,1
1781116883.303,0.0953,0.006413,0.9993,1.0,H,0,1
1781116883.503,0.0953,0.006475,0.9993,1.0,H,0,1
1781116883.703,0.0953,0.006579,0.9993,1.0,H,0,1
1781116883.903,0.0953,0.006995,0.9993,1.0,H,0,1
1781116884.103,0.0953,0.007264,0.9994,1.0,H,0,1
1781116884.303,0.0953,0.007323,0.9996,1.0,H,0,1
1781116884.503,0.0953,0.006925,0.9998,1.0,H,0,1
1781116884.703,0.0953,0.00699,0.9998,1.0,H,0,1
1781116884.903,0.0953,0.007005,0.9998,1.0,H,0,1
1781116885.103,0.0953,0.007157,0.9998,1.0,H,0,1
1781116885.303,0.0953,0.007361,0.9998,1.0,H,0,1
1781116885.503,0.0953,0.007549,0.9998,1.0,H,0,1
1781116885.703,0.0953,0.007914,0.9998,1.0,H,0,1
1781116885.903,0.0953,0.008037,0.9998,1.0,H,0,1
1781116886.103,0.0953,0.008145,0.9998,1.0,H,0,1
1781116886.303,0.0953,0.008737,0.9998,1.0,H,0,1
1781116886.503,0.0953,0.00912,0.9998,1.0,H,0,1
1781116886.703,0.0953,0.009551,0.9998,1.0,H,0,1
1781116886.903,0.0953,0.010336,0.9998,1.0,H,0,1
1781116887.103,0.0953,0.010777,0.9998,1.0,H,0,1
1781116887.303,0.0953,0.011323,0.9998,1.0,H,0,1
1781116887.503,0.0953,0.012278,0.9998,1.0,H,0,1
1781116887.703,0.0953,0.01294,0.9998,1.0,H,0,1
1781116887.903,0.0953,0.01378,0.9998,1.0,H,0,1
1781116888.103,0.0953,0.015464,0.9998,1.0,H,0,1
1781116888.303,0.0953,0.016402,0.9998,1.0,H,0,1
1781116888.503,0.0953,0.017243,0.9998,1.0,H,0,1
1781116888.703,0.0953,0.018706,0.9998,1.0,H,0,1
1781116888.903,0.0953,0.019401,0.9998,1.0,H,0,1
1781116889.103,0.0953,0.020145,0.9998,1.0,H,0,1
1781116889.303,0.0953,0.321027,0.9847,1.0,H,0,1
1781116889.503,0.0953,1.083301,0.9789,1.0,H,0,1
1781116889.703,0.0953,2.367633,0.9757,1.0,H,0,1
1781116889.903,0.0953,5.192305,0.9757,1.0,H,0,1
1781116890.103,0.0953,6.618266,0.9757,1.0,H,0,1
1781116890.303,0.0953,7.918616,0.9756,1.0,H,0,1
1781116890.503,0.0953,9.363593,0.9753,1.0,H,0,1
1781116890.703,0.0953,9.533144,0.9737,1.0,H,0,1
1781116890.903,0.0953,9.540586,0.9709,1.0,H,0,1
1781116891.103,0.0953,9.526087,0.9627,1.0,H,0,1
1781116891.303,0.0953,9.519736,0.9627,1.0,H,0,1
1781116891.503,0.0953,9.513626,0.9627,1.0,H,0,1
1781116891.703,0.0953,9.501829,0.9627,1.0,H,0,1
1781116891.903,0.0953,9.496247,0.9627,1.0,H,0,1
1781116892.103,0.0953,9.490984,0.9627,1.0,H,0,1
1781116892.303,0.0953,9.481567,0.9626,1.0,H,0,1
1781116892.503,0.0953,9.476831,0.9626,1.0,H,0,1
1781116892.703,0.0953,9.471428,0.9626,1.0,H,0,1
1781116892.903,0.0953,9.459826,0.9626,1.0,H,0,1
1781116893.103,0.0953,9.453957,0.9626,1.0,H,0,1
1781116893.303,0.0953,9.448207,0.9626,1.0,H,0,1
1781116893.503,0.0953,9.436792,0.9626,1.0,H,0,1
1781116893.703,0.0424,9.430672,0.9626,1.0,H,0,1
1781116893.903,0.0686,9.424123,0.9626,1.0,H,0,1
1781116894.103,0.0686,9.410655,0.9626,1.0,H,0,1
1781116894.303,0.0686,9.404488,0.9626,1.0,H,0,1
1781116894.503,0.0686,9.398324,0.9626,1.0,H,0,1
1781116894.703,0.0686,9.386318,0.9626,1.0,H,0,1
1781116894.903,0.0686,9.380538,0.9626,1.0,H,0,1
1781116895.103,0.0686,9.374612,0.9626,1.0,H,0,1
1781116895.303,0.0686,9.362385,0.9626,1.0,H,0,1
1781116895.503,0.0686,9.35626,0.9626,1.0,H,0,1
1781116895.703,0.0686,9.350642,0.9626,1.0,H,0,1
1781116895.903,0.0686,9.341237,0.9626,1.0,H,0,1
1781116896.103,0.0686,9.336442,0.9626,1.0,H,0,1
1781116896.303,0.0686,9.331622,0.9626,1.0,H,0,1
1781116896.503,0.0686,9.321612,0.9626,1.0,H,0,1
1781116896.703,0.0686,9.317215,0.9777,1.0,H,0,1
1781116896.903,0.0686,9.112974,0.9836,1.0,H,0,1
1781116897.103,0.0686,7.625286,0.9867,1.0,H,0,1
1781116897.303,0.0686,6.473161,0.9867,1.0,H,0,1
1781116897.503,0.0686,5.17208,0.9867,1.0,H,0,1
1781116897.703,0.0686,2.32514,0.9869,1.0,H,0,1
1781116897.903,0.0686,1.159991,0.9871,1.0,H,0,1
1781116898.103,0.0686,0.472828,0.9887,1.0,H,0,1
1781116898.303,0.0686,0.136211,0.9997,1.0,H,0,1
1781116898.503,0.0686,0.144588,0.9997,1.0,H,0,1
1781116898.703,0.0686,0.152772,0.9997,1.0,H,0,1
1781116898.903,0.0686,0.171969,0.9997,1.0,H,0,1
1781116899.103,0.0686,0.1814,0.9997,1.0,H,0,1
1781116899.303,0.0686,0.19035,0.9998,1.0,H,0,1
1781116899.503,0.0686,0.20617,0.9998,1.0,H,0,1
1781116899.703,0.0686,0.216356,0.9998,1.0,H,0,1
1781116899.903,0.0686,0.229646,0.9998,1.0,H,0,1
1781116900.103,0.0686,0.26103,0.9998,1.0,H,0,1
1781116900.303,0.0686,0.279534,0.9998,1.0,H,0,1
1781116900.503,0.0686,0.299077,0.9998,1.0,H,0,1
1781116900.703,0.0686,0.341233,0.9998,1.0,H,0,1
1781116900.903,0.0686,0.362782,0.9998,1.0,H,0,1
1781116901.103,0.0686,0.385309,0.9998,1.0,H,0,1
1781116901.303,0.0686,0.433527,0.9998,1.0,H,0,1
1781116901.503,0.0686,0.455083,0.9999,1.0,H,0,1
1781116901.703,0.0686,0.477617,0.9999,1.0,H,0,1
1781116901.903,0.0686,0.527762,0.9999,1.0,H,0,1
1781116902.103,0.0686,0.556856,0.9999,1.0,H,0,1
1781116902.303,0.0686,0.588301,0.9999,1.0,H,0,1
1781116902.503,0.0686,0.660712,0.9999,1.0,H,0,1
1781116902.703,0.0686,0.697053,0.9999,1.0,H,0,1
1781116902.904,0.0686,0.738898,0.9999,1.0,H,0,1
1781116903.103,0.0686,0.835049,0.9999,1.0,H,0,1
1781116903.303,0.0686,0.889382,0.9999,1.0,H,0,1
1781116903.503,0.0686,0.949679,0.9999,1.0,H,0,1
1781116903.703,0.0686,1.078623,0.9999,1.0,H,0,1
1781116903.903,0.0686,1.150065,0.9999,1.0,H,0,1
1781116904.103,0.0686,1.244997,0.9999,1.0,H,0,1
1781116904.303,0.0686,1.467839,0.9999,1.0,H,0,1
1781116904.503,0.0686,1.589374,0.9999,1.0,H,0,1
1781116904.702,0.0686,1.712353,0.9999,1.0,H,0,1
1781116904.903,0.0686,1.992207,0.9999,1.0,H,0,1
1781116905.103,0.0686,2.183733,0.9998,1.0,H,0,1
1781116905.303,0.0686,2.39366,0.9998,1.0,H,0,1
1781116905.503,0.0686,2.784535,0.9998,1.0,H,0,1
1781116905.703,0.0686,2.940667,0.9997,1.0,H,0,1
1781116905.903,0.0686,3.095883,0.9997,1.0,H,0,1
1781116906.102,0.0686,3.414644,0.9996,1.0,H,0,1
1781116906.303,0.0686,3.709977,0.9994,1.0,H,0,1
1781116906.503,0.0686,4.108187,0.9992,1.0,H,0,1
1781116906.703,0.0686,4.945561,0.9991,1.0,H,0,1
1781116906.903,0.0686,5.325181,0.9991,1.0,H,0,1
1781116907.103,0.0686,5.603656,0.999,1.0,H,0,1
1781116907.303,0.0686,5.820092,0.9988,1.0,H,0,1
1781116907.503,0.0686,5.851914,0.9988,1.0,H,0,1
1781116907.703,0.0686,5.867712,0.9988,1.0,H,0,1
1781116907.903,0.0686,5.8892,0.9986,1.0,H,0,1
1781116908.103,0.0686,5.994446,0.9983,1.0,H,0,1
1781116908.303,0.0686,6.253312,0.9982,1.0,H,0,1
1781116908.502,0.0686,7.04349,0.9981,1.0,H,0,1
1781116908.703,0.0686,7.523373,0.9981,1.0,H,0,1
1781116908.903,0.0686,7.945156,0.998,1.0,H,0,1
1781116909.103,0.0686,8.28855,0.9976,1.0,H,0,1
1781116909.303,0.0686,8.233139,0.9974,1.0,H,0,1
1781116909.503,0.0686,8.166145,0.9974,1.0,H,0,1
1781116909.703,0.0686,7.995404,0.9973,1.0,H,0,1
1781116909.903,0.0686,7.969231,0.9972,1.0,H,0,1
1781116910.103,0.0686,7.975535,0.9972,1.0,H,0,1
1781116910.303,0.0686,7.924512,0.9971,1.0,H,0,1
1781116910.503,0.0686,7.865603,0.9971,1.0,H,0,1
1781116910.703,0.0686,7.82333,0.9971,1.0,H,0,1
1781116910.903,0.0686,7.633601,0.9971,1.0,H,0,1
1781116911.103,0.0686,7.475684,0.9971,1.0,H,0,1
1781116911.303,0.0686,7.301025,0.9971,1.0,H,0,1
1781116911.503,0.0686,6.959789,0.997,1.0,H,0,1
