time_s,latency,firing_var,temp_consistency,lambda_efficiency,Tresponse,Tswitch,roll_rms,pitch_rms,active_noise_level,rmse_ct
1781113209.717,,,,,,,,,,
1781113209.917,-1.0,0.0,0.0,0.0,,,,,,
1781113210.117,-1.0,0.0,0.0,0.0,,,,,,
1781113210.317,-1.0,0.0,0.0,0.0,,,,,,
1781113210.517,-1.0,0.0,0.0,0.0,,,,,,
1781113210.717,-1.0,0.0,0.0,0.0,,,,,,
1781113210.917,-1.0,0.0,0.0,0.0,,,,,,
1781113211.117,-1.0,0.0,0.0,0.0,,,,,,
1781113211.317,-1.0,0.0,0.0,0.0,,,,,,
1781113211.517,-1.0,0.0,0.0,0.0,,,,,,
1781113211.717,-1.0,0.0,0.0,0.0,,,,,,
1781113211.917,-1.0,0.0,0.0,0.0,,,,,,
1781113212.117,-1.0,0.0,0.0,0.0,,,,,,
1781113212.317,-1.0,0.0,0.0,0.0,,,,,,
1781113212.517,-1.0,0.0,0.0,0.0,,,,,,
1781113212.717,-1.0,0.0,0.0,1.0,0.0,0.0003566741943359375,0.16529154285460515,0.12844208335162655,0.0,
1781113212.917,3.0088844299316406,9.88691520690918,0.49832406640052795,1.0,0.0,0.0003566741943359375,0.16529154285460515,0.12844208335162655,0.0,
1781113213.117,3.0088844299316406,23.427562713623047,0.5455231467882792,1.0,0.0,0.0003566741943359375,0.16529154285460515,0.12844208335162655,0.0,
1781113213.317,3.0088844299316406,36.11988830566406,0.5968964993953705,1.0,0.0,0.0003566741943359375,0.16529154285460515,0.12844208335162655,0.0,
1781113213.517,3.0088844299316406,39.571529388427734,0.7243012189865112,1.0,0.0,0.0003566741943359375,0.16529154285460515,0.12844208335162655,0.0,
1781113213.717,3.0088844299316406,39.83071517944336,0.7627498848097665,1.0,0.0,0.0003566741943359375,0.16529154285460515,0.12844208335162655,0.0,
1781113213.917,3.0088844299316406,40.37447738647461,0.7917921766638756,1.0,0.0,0.0003566741943359375,0.16529154285460515,0.12844208335162655,0.0,
1781113214.117,3.0088844299316406,38.602569580078125,0.833057951927185,1.0,0.0,0.0003566741943359375,0.16529154285460515,0.12844208335162655,0.0,
1781113214.317,3.0088844299316406,37.51396560668945,0.8476934432983398,1.0,0.0,0.0003566741943359375,0.16529154285460515,0.12844208335162655,0.0,
1781113214.517,3.0088844299316406,36.7070198059082,0.8600189288457235,1.0,0.0,0.0003566741943359375,0.16529154285460515,0.12844208335162655,0.0,
1781113214.717,3.0088844299316406,39.26348114013672,0.8384762959820884,1.0,0.0,0.0003566741943359375,0.16529154285460515,0.12844208335162655,0.0,
1781113214.917,3.0088844299316406,39.55107498168945,0.8129132946332296,1.0,0.0,0.0003566741943359375,0.16529154285460515,0.12844208335162655,0.0,
1781113215.117,3.0088844299316406,38.683319091796875,0.8129468001425266,1.0,0.0,0.0003566741943359375,0.16529154285460515,0.12844208335162655,0.0,
1781113215.317,3.0088844299316406,36.367671966552734,0.8333224091264937,1.0,0.0,0.0003566741943359375,0.16529154285460515,0.12844208335162655,0.0,
1781113215.517,3.0088844299316406,35.1190071105957,0.8419563864406786,1.0,0.0,0.0003566741943359375,0.8251071846030364,3.344405359870091,0.0,
1781113215.717,3.0088844299316406,33.871891021728516,0.8498301267623901,1.0,0.0,0.0003566741943359375,3.657681494470145,5.73806425709975,0.0,
1781113215.917,3.0088844299316406,31.566932678222656,0.863402480428869,1.0,0.0,0.0003566741943359375,3.578440353338611,5.216515790252087,0.0,
1781113216.117,3.0088844299316406,30.607603073120117,0.8692228820012964,1.0,0.0,0.0003566741943359375,3.584222101933522,5.405496665320646,0.0,
1781113216.317,3.0088844299316406,29.81599235534668,0.8745888868967692,1.0,0.0,0.0003566741943359375,3.5799343184499577,5.1476133167214275,0.0,
1781113216.517,0.00418543815612793,28.344358444213867,0.8841129426772778,1.0,0.0,0.0003566741943359375,3.5929370724401175,5.166990153583271,0.0,
1781113216.717,0.00418543815612793,29.149436950683594,0.8824196369559677,1.0,0.0,0.0003566741943359375,3.6381481080211375,5.028434194402468,0.0,
1781113216.917,0.00418543815612793,31.222515106201172,0.8769955656358174,1.0,0.0,0.0003566741943359375,4.357062531494615,5.099537750202211,0.0,
1781113217.117,0.00418543815612793,36.8497200012207,0.8706599414348603,1.0,0.0,0.0003566741943359375,4.39034377767074,5.019053804279593,0.0,
