time_s,latency,firing_var,temp_consistency,lambda_efficiency,Tresponse,Tswitch,roll_rms,pitch_rms,active_noise_level,rmse_ct
1781125866.147,,,,,,,,,,
1781125866.347,-1.0,0.0,0.0,0.0,,,,,,
1781125866.547,-1.0,0.0,0.0,0.0,,,,,,
1781125866.747,-1.0,0.0,0.0,0.0,,,,,,
1781125866.947,-1.0,0.0,0.0,0.0,,,,,,
1781125867.147,-1.0,0.0,0.0,0.0,,,,,,
1781125867.347,-1.0,0.0,0.0,0.0,,,,,,
1781125867.547,-1.0,0.0,0.0,0.0,,,,,,
1781125867.747,-1.0,0.0,0.0,0.0,,,,,,
1781125867.947,-1.0,0.0,0.0,0.0,,,,,,
1781125868.147,-1.0,0.0,0.0,0.0,,,,,,
1781125868.347,-1.0,0.0,0.0,0.0,,,,,,
1781125868.548,-1.0,0.0,0.0,0.0,,,,,,
1781125868.747,-1.0,0.0,0.0,0.0,,,,,,
1781125868.947,-1.0,0.0,0.0,0.0,,,,,,
1781125869.147,-1.0,0.0,0.0,0.0,,,,,,
1781125869.347,-1.0,0.0,0.0,0.0,,,,,,
1781125869.547,-1.0,0.0,0.0,0.0,,,,,,
1781125869.747,-1.0,0.0,0.0,0.0,,,,,,
1781125869.947,-1.0,0.0,0.0,0.0,,,,,,
1781125870.147,-1.0,0.0,0.0,0.0,,,,,,
1781125870.347,-1.0,0.0,0.0,1.0,0.0,0.0,2.5188633978288615,0.1549954265458859,0.0,
1781125870.547,4.283636093139648,18.56856918334961,0.13207435607910156,1.0,0.0,0.0,2.5188633978288615,0.1549954265458859,0.0,
1781125870.747,4.283636093139648,66.37682342529297,0.3002913196881612,1.0,0.0,0.0,2.5188633978288615,0.1549954265458859,0.0,
1781125870.947,4.283636093139648,76.47384643554688,0.396966353058815,1.0,0.0,0.0,2.5188633978288615,0.1549954265458859,0.0,
1781125871.147,4.283636093139648,161.9164581298828,0.4991491913795471,1.0,0.0,0.0,2.5188633978288615,0.1549954265458859,0.0,
1781125871.348,4.283636093139648,1086.0892333984375,0.6367740886551994,1.0,0.0,0.0,2.5188633978288615,0.1549954265458859,0.0,
1781125871.547,4.283636093139648,2294.133544921875,0.6811329796910286,1.0,0.0,0.0,2.5188633978288615,0.1549954265458859,0.0,
1781125871.747,4.283636093139648,4222.71240234375,0.7159103287590874,1.0,0.0,0.0,2.5188633978288615,0.1549954265458859,0.0,
1781125871.947,4.283636093139648,10160.8046875,0.7668528719381853,1.0,0.0,0.0,2.5188633978288615,0.1549954265458859,0.0,
1781125872.147,0.10478544235229492,13698.4013671875,0.7861722161372503,1.0,0.0,1.0507938861846924,2.5188633978288615,0.1549954265458859,0.0,
1781125872.347,0.10478544235229492,17191.55078125,0.8025692793039175,1.0,0.0,1.0507938861846924,2.5188633978288615,0.1549954265458859,0.0,
1781125872.547,0.13009333610534668,23230.533203125,0.8288111925125122,1.0,0.0,1.0507938861846924,2.5188633978288615,0.1549954265458859,0.0,
1781125872.747,0.13009333610534668,25457.53515625,0.8394926264882088,1.0,0.0,1.0507938861846924,2.5188633978288615,0.1549954265458859,0.0,
1781125872.947,0.13009333610534668,27078.90625,0.848928805659799,1.0,0.0,1.0507938861846924,2.5188633978288615,0.1549954265458859,0.0,
