sim_time_s,latency_s,firing_variance,temporal_consistency,lambda_efficiency,mode,red_present,blue_present
1781115460.324,3.3717,0.013605,0.9998,1.0,H,0,1
1781115460.524,3.3717,0.015298,0.9998,1.0,H,0,1
1781115460.724,3.3717,0.016167,0.9998,1.0,H,0,1
1781115460.924,3.3717,0.017242,0.9998,1.0,H,0,1
1781115461.124,3.3717,0.117202,0.9882,1.0,H,0,1
1781115461.324,3.3717,0.317403,0.983,1.0,H,0,1
1781115461.524,3.3717,0.608736,0.9796,1.0,H,0,1
1781115461.724,3.3717,1.119607,0.9795,1.0,H,0,1
1781115461.924,3.3717,1.344927,0.9795,1.0,H,0,1
1781115462.124,3.3717,1.521645,0.9794,1.0,H,0,1
1781115462.324,3.3717,1.651391,0.9756,1.0,H,0,1
1781115462.524,3.3717,1.648239,0.9705,1.0,H,0,1
1781115462.724,3.3717,1.645796,0.9704,1.0,H,0,1
1781115462.924,3.3717,1.641027,0.9704,1.0,H,0,1
1781115463.124,3.3717,1.63857,0.9704,1.0,H,0,1
1781115463.324,3.3717,1.639771,0.969,1.0,H,0,1
1781115463.524,3.3717,1.666476,0.9673,1.0,H,0,1
1781115463.724,3.3717,1.695931,0.9672,1.0,H,0,1
1781115463.924,3.3717,1.739215,0.9672,1.0,H,0,1
1781115464.124,3.3717,1.842316,0.9667,1.0,H,0,1
1781115464.324,3.3717,1.868109,0.9654,1.0,H,0,1
1781115464.524,3.3717,1.869799,0.9641,1.0,H,0,1
1781115464.724,3.3717,1.859997,0.9619,1.0,H,0,1
1781115464.924,3.3717,1.855592,0.9619,1.0,H,0,1
1781115465.124,3.3717,1.851274,0.9619,1.0,H,0,1
1781115465.324,3.3717,1.838607,0.9607,1.0,H,0,1
1781115465.524,3.3717,1.832072,0.96,1.0,H,0,1
1781115465.724,3.3717,1.826837,0.9598,1.0,H,0,1
1781115465.924,3.3717,1.818,0.9598,1.0,H,0,1
1781115466.124,3.3717,1.813417,0.9598,1.0,H,0,1
1781115466.324,3.3717,1.808737,0.9598,1.0,H,0,1
1781115466.524,3.3717,1.799677,0.9598,1.0,H,0,1
1781115466.724,3.3717,1.795517,0.9598,1.0,H,0,1
1781115466.924,3.3717,1.791795,0.9598,1.0,H,0,1
1781115467.124,3.3717,1.785778,0.9598,1.0,H,0,1
1781115467.324,3.3717,1.78281,0.9598,1.0,H,0,1
1781115467.524,3.3717,1.779788,0.9598,1.0,H,0,1
1781115467.724,3.3717,1.773717,0.9598,1.0,H,0,1
1781115467.924,3.3717,1.771303,0.9598,1.0,H,0,1
1781115468.124,3.3717,1.768671,0.9598,1.0,H,0,1
1781115468.324,3.3717,1.764472,0.9598,1.0,H,0,1
1781115468.524,3.3717,1.762871,0.9713,1.0,H,0,1
1781115468.724,3.3717,1.686116,0.9766,1.0,H,0,1
1781115468.924,3.3717,1.311109,0.98,1.0,H,0,1
1781115469.124,3.3717,1.090858,0.98,1.0,H,0,1
1781115469.324,3.3717,0.866172,0.98,1.0,H,0,1
1781115469.524,3.3717,0.45168,0.9817,1.0,H,0,1
1781115469.724,3.3717,0.343216,0.984,1.0,H,0,1
1781115469.924,3.3717,0.305615,0.9891,1.0,H,0,1
1781115470.124,3.3717,0.317038,0.9892,1.0,H,0,1
1781115470.324,3.3717,0.322703,0.9892,1.0,H,0,1
1781115470.524,3.3717,0.328609,0.9892,1.0,H,0,1
1781115470.724,3.3717,0.340004,0.9916,1.0,H,0,1
1781115470.924,3.3717,0.343232,0.9923,1.0,H,0,1
1781115471.124,3.3717,0.343052,0.9923,1.0,H,0,1
1781115471.324,3.3717,0.318955,0.9923,1.0,H,0,1
1781115471.524,3.3717,0.295419,0.9927,1.0,H,0,1
1781115471.724,3.3717,0.288836,0.9939,1.0,H,0,1
1781115471.924,3.3717,0.317597,0.9966,1.0,H,0,1
1781115472.124,3.3717,0.327138,0.9962,1.0,H,0,1
1781115472.324,3.3717,0.335541,0.9962,1.0,H,0,1
1781115472.524,3.3717,0.346666,0.9968,1.0,H,0,1
1781115472.724,3.3717,0.347241,0.9975,1.0,H,0,1
1781115472.924,3.3717,0.349705,0.9981,1.0,H,0,1
1781115473.124,3.3717,0.356801,0.9984,1.0,H,0,1
1781115473.324,3.3717,0.361742,0.9984,1.0,H,0,1
1781115473.524,3.3717,0.367423,0.9984,1.0,H,0,1
1781115473.724,3.3717,0.377567,0.9984,1.0,H,0,1
1781115473.924,3.3717,0.382738,0.9984,1.0,H,0,1
1781115474.124,3.3717,0.386749,0.9984,1.0,H,0,1
1781115474.324,3.3717,0.399164,0.9984,1.0,H,0,1
1781115474.524,3.3717,0.4098,0.9984,1.0,H,0,1
1781115474.724,3.3717,0.422389,0.9984,1.0,H,0,1
1781115474.924,3.3717,0.456849,0.9984,1.0,H,0,1
1781115475.124,3.3717,0.479284,0.9984,1.0,H,0,1
1781115475.324,3.3717,0.504351,0.9984,1.0,H,0,1
1781115475.524,3.3717,0.560264,0.9984,1.0,H,0,1
1781115475.724,3.3717,0.592549,0.9984,1.0,H,0,1
1781115475.924,3.3717,0.627729,0.9984,1.0,H,0,1
1781115476.124,3.3717,0.71219,0.9984,1.0,H,0,1
1781115476.324,3.3717,0.760356,0.9984,1.0,H,0,1
1781115476.524,3.3717,0.821993,0.9984,1.0,H,0,1
1781115476.724,3.3717,0.973289,0.9984,1.0,H,0,1
1781115476.924,3.3717,1.051994,0.9984,1.0,H,0,1
1781115477.124,3.3717,1.132844,0.9984,1.0,H,0,1
1781115477.324,3.3717,1.321745,0.9984,1.0,H,0,1
1781115477.524,3.3717,1.411695,0.9984,1.0,H,0,1
1781115477.724,3.3717,1.496631,0.9984,1.0,H,0,1
1781115477.924,3.3717,1.631813,0.9984,1.0,H,0,1
1781115478.124,3.3717,1.679713,0.9984,1.0,H,0,1
1781115478.324,3.3717,1.720884,0.9984,1.0,H,0,1
1781115478.524,3.3717,1.796142,0.9985,1.0,H,0,1
1781115478.724,3.3717,1.830185,0.9986,1.0,H,0,1
1781115478.923,3.3717,1.858232,0.9987,1.0,H,0,1
1781115479.125,3.3717,1.884712,0.9992,1.0,H,0,1
1781115479.324,3.3717,1.895663,0.9995,1.0,H,0,1
1781115479.524,3.3717,1.894875,0.9999,1.0,H,0,1
1781115479.724,3.3717,1.854907,0.9999,1.0,H,0,1
1781115479.924,3.3717,1.819576,0.9999,1.0,H,0,1
1781115480.124,3.3717,1.770357,0.9999,1.0,H,0,1
1781115480.324,3.3717,1.648543,0.9999,1.0,H,0,1
1781115480.524,3.3717,1.772424,0.9977,1.0,H,0,1
1781115480.724,3.3717,2.259394,0.9963,1.0,H,0,1
1781115480.924,3.3717,4.795208,0.9953,1.0,H,0,1
1781115481.124,3.3717,6.859805,0.9952,1.0,H,0,1
1781115481.324,3.3717,9.486399,0.9952,1.0,H,0,1
1781115481.524,3.3717,16.332117,0.9952,1.0,H,0,1
1781115481.725,3.3717,20.530312,0.9952,1.0,H,0,1
1781115481.925,3.3717,25.202148,0.9952,1.0,H,0,1
1781115482.125,3.3717,34.06443,0.9951,1.0,H,0,1
1781115482.324,3.3717,38.184231,0.995,1.0,H,0,1
1781115482.524,3.3717,42.535328,0.995,1.0,H,0,1
1781115482.725,3.3717,51.162563,0.995,1.0,H,0,1
1781115482.924,3.3717,54.945995,0.995,1.0,H,0,1
1781115483.124,3.3717,58.155388,0.995,1.0,H,0,1
1781115483.324,3.3717,62.499672,0.995,1.0,H,0,1
1781115483.524,3.3717,63.585247,0.995,1.0,H,0,1
1781115483.724,3.3717,64.100037,0.9949,1.0,H,0,1
1781115483.924,3.3717,64.059906,0.9949,1.0,H,0,1
1781115484.124,3.3717,63.742599,0.9948,1.0,H,0,1
1781115484.324,3.3717,63.349586,0.9948,1.0,H,0,1
1781115484.524,3.3717,62.550316,0.9947,1.0,H,0,1
1781115484.724,3.3717,62.272678,0.9947,1.0,H,0,1
1781115484.924,3.3717,62.11961,0.9947,1.0,H,0,1
1781115485.124,3.3717,62.45528,0.9946,1.0,H,0,1
1781115485.324,3.3717,63.099224,0.9944,1.0,H,0,1
1781115485.524,3.3717,64.01532,0.9944,1.0,H,0,1
1781115485.724,3.3717,66.522934,0.9943,1.0,H,0,1
1781115485.924,3.3717,67.855453,0.9943,1.0,H,0,1
1781115486.124,3.3717,69.202805,0.9943,1.0,H,0,1
1781115486.324,3.3717,71.634872,0.9943,1.0,H,0,1
1781115486.524,3.3717,72.560791,0.9943,1.0,H,0,1
1781115486.724,3.3717,73.272583,0.9943,1.0,H,0,1
1781115486.924,3.3717,74.156975,0.9943,1.0,H,0,1
1781115487.124,3.3717,74.299362,0.9943,1.0,H,0,1
